LIDNUM;NAME;LATSTR;LONGSTR;LAT;LONG;MAX_AGE;BFA_MAX;BFA_MAX_ABS;FRAC_MAX;MIN_AGE;BFA_MIN;BFA_MIN_ABS;FRAC_MIN;CHRON;AGE_COMM;BASIN;SUBBASIN;COUNTRY;STATE;COUNTY;APNUMSPM;GENERAL;LOC_SYNONYMS;MEAN_HYPSODONTY;ESTIMATE_PRECIP;ESTIMATE_TEMP;ESTIMATE_NPP;PERS_WOODY_COVER;PERS_POLLEN_AP;PERS_POLLEN_NAP;PERS_POLLEN_OTHER;SIDNUM;ORDER;FAMILY;GENUS;SPECIES;SUBCLASSORSUPERORDER;SUBORDERORSUPERFAMILY;SUBFAMILY;UNIQUE;TAXON_STATUS;ID_STATUS;ADD_INFO;SOURCE_NAME;LS_MICROWEAR;LS_MESOWEAR;LS_MESOWEAR_SCORE;LS_MW_OR_HIGH;LS_MW_OR_LOW;LS_MW_CS_SHARP;LS_MW_CS_ROUND;LS_MW_CS_BLUNT;SVLENGTH;BODYMASS;SXDIMSZE;SXDIMDIS;TSHM;TCRWNHT;HORIZODONTY;CROWNTYP;CUSP_SHAPE;CUSP_COUNT_BUCCAL;CUSP_COUNT_LINGUAL;LOPH_COUNT_LON;LOPH_COUNT_TRS;FCT_AL;FCT_OL;FCT_SF;FCT_OT;FCT_CM;MICROWEAR;MESOWEAR;MESOWEAR_SCORE;MW_OR_HIGH;MW_OR_LOW;MW_CS_SHARP;MW_CS_ROUND;MW_CS_BLUNT;DIET_1;DIET_2;DIET_3;LOCOMO1;LOCOMO2;LOCOMO3;SPCOMMENT;SP_SYNONYM;SP_SYNONYM_COMMENT
20002;Sansan;43 54 0 N;0 30 0 W;43.9;-0.5;14.2;mn6;\N;\N;12.85;mn6;\N;\N;;;Aquitaine;\N;France;;;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;20008;Carnivora;Felidae;Styriofelis;lorteti;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;15000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;scansorial;gen_quad;\N;Pseudaelurus lorteti;\N
20004;La Grive St. Alban;45 36 1 N;5 13 57 E;45.6005326;5.232575;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;;;Bresse - Jura;\N;France;;;5000;y;La Grive;1.11;\N;\N;\N;\N;\N;\N;\N;20043;Carnivora;Amphicyonidae;Agnotherium;grivense;Eutheria;\N;Amphicyoninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;181263;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;gen_quad;\N;Agnotherium grivensis;\N
20004;La Grive St. Alban;45 36 1 N;5 13 57 E;45.6005326;5.232575;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;;;Bresse - Jura;\N;France;;;5000;y;La Grive;1.11;\N;\N;\N;\N;\N;\N;\N;20000;Carnivora;Amphicyonidae;Amphicyon;major;Eutheria;\N;Amphicyoninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;183000;y;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;m/bone;te;surficial;gen_quad;\N;\N;\N
20004;La Grive St. Alban;45 36 1 N;5 13 57 E;45.6005326;5.232575;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;;;Bresse - Jura;\N;France;;;5000;y;La Grive;1.11;\N;\N;\N;\N;\N;\N;\N;20011;Carnivora;Amphicyonidae;Amphicyonopsis;serus;Eutheria;\N;;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;2m-5m;200000;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;\N;\N;\N;\N;Amphicyon serus;\N
20004;La Grive St. Alban;45 36 1 N;5 13 57 E;45.6005326;5.232575;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;;;Bresse - Jura;\N;France;;;5000;y;La Grive;1.11;\N;\N;\N;\N;\N;\N;\N;20002;Carnivora;Amphicyonidae;Pseudarctos;bavaricus;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;7573;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;o;omnivore;anim_dom;te;surficial;gen_quad;\N;\N;\N
20004;La Grive St. Alban;45 36 1 N;5 13 57 E;45.6005326;5.232575;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;;;Bresse - Jura;\N;France;;;5000;y;La Grive;1.11;\N;\N;\N;\N;\N;\N;\N;20010;Carnivora;Amphicyonidae;Pseudocyon;steinheimensis;Eutheria;\N;Amphicyoninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;115119;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;m/bone;te;surficial;gen_quad;\N;Amphicyon steinheimensis;\N
20004;La Grive St. Alban;45 36 1 N;5 13 57 E;45.6005326;5.232575;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;;;Bresse - Jura;\N;France;;;5000;y;La Grive;1.11;\N;\N;\N;\N;\N;\N;\N;20014;Carnivora;Barbourofelidae;Albanosmilus;jourdani;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;80000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;gen_quad;\N;Sansanosmilus jourdani;\N
20004;La Grive St. Alban;45 36 1 N;5 13 57 E;45.6005326;5.232575;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;;;Bresse - Jura;\N;France;;;5000;y;La Grive;1.11;\N;\N;\N;\N;\N;\N;\N;20007;Carnivora;Felidae;Pseudaelurus;quadridentatus;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;30000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;scansorial;gen_quad;\N;Felis quadridentata;\N
20004;La Grive St. Alban;45 36 1 N;5 13 57 E;45.6005326;5.232575;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;;;Bresse - Jura;\N;France;;;5000;y;La Grive;1.11;\N;\N;\N;\N;\N;\N;\N;20008;Carnivora;Felidae;Styriofelis;lorteti;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;15000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;scansorial;gen_quad;\N;Pseudaelurus lorteti;\N
20004;La Grive St. Alban;45 36 1 N;5 13 57 E;45.6005326;5.232575;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;;;Bresse - Jura;\N;France;;;5000;y;La Grive;1.11;\N;\N;\N;\N;\N;\N;\N;20059;Carnivora;Felidae;Styriofelis;turnauensis;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;10000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;scansorial;gen_quad;\N;Pseudaelurus transitorius:Pseudaelurus turnauensis;\N:\N
20011;Göriach;47 33 0 N;15 18 0 E;47.55;15.3;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Early Badenian;Van der Made argued for this age (rather than MN 6) and Rössner (pers. comm.) 1999 strongly supports it;Sub-Alpine Molasse;\N;Austria;;Styria;500;n;Goriach;1.00;\N;\N;\N;\N;\N;\N;\N;20002;Carnivora;Amphicyonidae;Pseudarctos;bavaricus;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;7573;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;o;omnivore;anim_dom;te;surficial;gen_quad;\N;\N;\N
20011;Göriach;47 33 0 N;15 18 0 E;47.55;15.3;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Early Badenian;Van der Made argued for this age (rather than MN 6) and Rössner (pers. comm.) 1999 strongly supports it;Sub-Alpine Molasse;\N;Austria;;Styria;500;n;Goriach;1.00;\N;\N;\N;\N;\N;\N;\N;20010;Carnivora;Amphicyonidae;Pseudocyon;steinheimensis;Eutheria;\N;Amphicyoninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;115119;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;m/bone;te;surficial;gen_quad;\N;Amphicyon steinheimensis;\N
20011;Göriach;47 33 0 N;15 18 0 E;47.55;15.3;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Early Badenian;Van der Made argued for this age (rather than MN 6) and Rössner (pers. comm.) 1999 strongly supports it;Sub-Alpine Molasse;\N;Austria;;Styria;500;n;Goriach;1.00;\N;\N;\N;\N;\N;\N;\N;21058;Carnivora;Amphicyonidae;Pseudocyon;styriacus;Eutheria;\N;Amphicyoninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;110298;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;m/bone;te;surficial;\N;\N;\N;\N
20011;Göriach;47 33 0 N;15 18 0 E;47.55;15.3;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Early Badenian;Van der Made argued for this age (rather than MN 6) and Rössner (pers. comm.) 1999 strongly supports it;Sub-Alpine Molasse;\N;Austria;;Styria;500;n;Goriach;1.00;\N;\N;\N;\N;\N;\N;\N;20007;Carnivora;Felidae;Pseudaelurus;quadridentatus;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;30000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;scansorial;gen_quad;\N;Felis quadridentata;\N
20011;Göriach;47 33 0 N;15 18 0 E;47.55;15.3;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Early Badenian;Van der Made argued for this age (rather than MN 6) and Rössner (pers. comm.) 1999 strongly supports it;Sub-Alpine Molasse;\N;Austria;;Styria;500;n;Goriach;1.00;\N;\N;\N;\N;\N;\N;\N;20008;Carnivora;Felidae;Styriofelis;lorteti;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;15000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;scansorial;gen_quad;\N;Pseudaelurus lorteti;\N
20011;Göriach;47 33 0 N;15 18 0 E;47.55;15.3;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Early Badenian;Van der Made argued for this age (rather than MN 6) and Rössner (pers. comm.) 1999 strongly supports it;Sub-Alpine Molasse;\N;Austria;;Styria;500;n;Goriach;1.00;\N;\N;\N;\N;\N;\N;\N;20059;Carnivora;Felidae;Styriofelis;turnauensis;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;10000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;scansorial;gen_quad;\N;Pseudaelurus transitorius:Pseudaelurus turnauensis;\N:\N
20013;Esvres - Marine Faluns;47 18 0 N;0 48 0 E;47.3;0.8;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Langhian;;Paris;\N;France;;Val-de-Loire;\N;y;Esvres: Esvres (Falun Blond Roux);1.11;\N;\N;\N;\N;\N;\N;\N;20043;Carnivora;Amphicyonidae;Agnotherium;grivense;Eutheria;\N;Amphicyoninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;181263;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;gen_quad;\N;Agnotherium grivensis;\N
20013;Esvres - Marine Faluns;47 18 0 N;0 48 0 E;47.3;0.8;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Langhian;;Paris;\N;France;;Val-de-Loire;\N;y;Esvres: Esvres (Falun Blond Roux);1.11;\N;\N;\N;\N;\N;\N;\N;20061;Carnivora;Amphicyonidae;Amphicyon;giganteus;Eutheria;\N;Amphicyoninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;2m-5m;391233;y;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;m/bone;te;surficial;gen_quad;\N;Megamphicyon giganteus;\N
20013;Esvres - Marine Faluns;47 18 0 N;0 48 0 E;47.3;0.8;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Langhian;;Paris;\N;France;;Val-de-Loire;\N;y;Esvres: Esvres (Falun Blond Roux);1.11;\N;\N;\N;\N;\N;\N;\N;20002;Carnivora;Amphicyonidae;Pseudarctos;bavaricus;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;7573;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;o;omnivore;anim_dom;te;surficial;gen_quad;\N;\N;\N
20013;Esvres - Marine Faluns;47 18 0 N;0 48 0 E;47.3;0.8;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Langhian;;Paris;\N;France;;Val-de-Loire;\N;y;Esvres: Esvres (Falun Blond Roux);1.11;\N;\N;\N;\N;\N;\N;\N;20001;Carnivora;Amphicyonidae;Pseudocyon;sansaniensis;Eutheria;\N;Amphicyoninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;117583;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;m/bone;te;surficial;gen_quad;\N;\N;\N
20013;Esvres - Marine Faluns;47 18 0 N;0 48 0 E;47.3;0.8;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Langhian;;Paris;\N;France;;Val-de-Loire;\N;y;Esvres: Esvres (Falun Blond Roux);1.11;\N;\N;\N;\N;\N;\N;\N;20010;Carnivora;Amphicyonidae;Pseudocyon;steinheimensis;Eutheria;\N;Amphicyoninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;115119;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;m/bone;te;surficial;gen_quad;\N;Amphicyon steinheimensis;\N
20013;Esvres - Marine Faluns;47 18 0 N;0 48 0 E;47.3;0.8;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Langhian;;Paris;\N;France;;Val-de-Loire;\N;y;Esvres: Esvres (Falun Blond Roux);1.11;\N;\N;\N;\N;\N;\N;\N;20080;Carnivora;Amphicyonidae;Thaumastocyon;bourgeoisi;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;78426;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;gen_quad;\N;\N;\N
20013;Esvres - Marine Faluns;47 18 0 N;0 48 0 E;47.3;0.8;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Langhian;;Paris;\N;France;;Val-de-Loire;\N;y;Esvres: Esvres (Falun Blond Roux);1.11;\N;\N;\N;\N;\N;\N;\N;20009;Carnivora;Barbourofelidae;Sansanosmilus;palmidens;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;40000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;gen_quad;\N;Machairodus palmidens;\N
20013;Esvres - Marine Faluns;47 18 0 N;0 48 0 E;47.3;0.8;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Langhian;;Paris;\N;France;;Val-de-Loire;\N;y;Esvres: Esvres (Falun Blond Roux);1.11;\N;\N;\N;\N;\N;\N;\N;20007;Carnivora;Felidae;Pseudaelurus;quadridentatus;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;30000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;scansorial;gen_quad;\N;Felis quadridentata;\N
20013;Esvres - Marine Faluns;47 18 0 N;0 48 0 E;47.3;0.8;16.4;mn5;\N;\N;14.2;mn5;\N;\N;Langhian;;Paris;\N;France;;Val-de-Loire;\N;y;Esvres: Esvres (Falun Blond Roux);1.11;\N;\N;\N;\N;\N;\N;\N;20059;Carnivora;Felidae;Styriofelis;turnauensis;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;10000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;scansorial;gen_quad;\N;Pseudaelurus transitorius:Pseudaelurus turnauensis;\N:\N
20283;Devínská Nová Ves - Fissures;48 12 00 N;17 01 00 E;48.2;17.017;15.466666666666665;badenian;\N;2:3;14.533333333333333;badenian;\N;2:3;MN6;Middle Badenian (MN 6a);Vienna;\N;Slovakia;;;5000;y;Neudorf - Spalte: Neudorf: Neudorf an der March: Zapfe's fissures: Devinska Nova Ves - Fissures: Neudorf Spalte 1 and 2;1.08;\N;\N;\N;\N;\N;\N;\N;20000;Carnivora;Amphicyonidae;Amphicyon;major;Eutheria;\N;Amphicyoninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;183000;y;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;m/bone;te;surficial;gen_quad;\N;\N;\N
20283;Devínská Nová Ves - Fissures;48 12 00 N;17 01 00 E;48.2;17.017;15.466666666666665;badenian;\N;2:3;14.533333333333333;badenian;\N;2:3;MN6;Middle Badenian (MN 6a);Vienna;\N;Slovakia;;;5000;y;Neudorf - Spalte: Neudorf: Neudorf an der March: Zapfe's fissures: Devinska Nova Ves - Fissures: Neudorf Spalte 1 and 2;1.08;\N;\N;\N;\N;\N;\N;\N;20010;Carnivora;Amphicyonidae;Pseudocyon;steinheimensis;Eutheria;\N;Amphicyoninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;115119;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;m/bone;te;surficial;gen_quad;\N;Amphicyon steinheimensis;\N
20283;Devínská Nová Ves - Fissures;48 12 00 N;17 01 00 E;48.2;17.017;15.466666666666665;badenian;\N;2:3;14.533333333333333;badenian;\N;2:3;MN6;Middle Badenian (MN 6a);Vienna;\N;Slovakia;;;5000;y;Neudorf - Spalte: Neudorf: Neudorf an der March: Zapfe's fissures: Devinska Nova Ves - Fissures: Neudorf Spalte 1 and 2;1.08;\N;\N;\N;\N;\N;\N;\N;20014;Carnivora;Barbourofelidae;Albanosmilus;jourdani;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;80000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;gen_quad;\N;Sansanosmilus jourdani;\N
20888;Laugnac;44 18 00 N;00 37 00 E;44.3;0.617;21.7;mn2;\N;\N;19.5;mn2;\N;\N;Agenian;;Aquitaine;\N;France;;;5000;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;23329;Carnivora;Ailuridae;Amphictis;aginensis;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;o;omnivore;\N;\N;\N;\N;\N;\N;\N
20888;Laugnac;44 18 00 N;00 37 00 E;44.3;0.617;21.7;mn2;\N;\N;19.5;mn2;\N;\N;Agenian;;Aquitaine;\N;France;;;5000;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;24469;Carnivora;Amphicyonidae;Amphicyon;astrei;Eutheria;\N;Amphicyoninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
20888;Laugnac;44 18 00 N;00 37 00 E;44.3;0.617;21.7;mn2;\N;\N;19.5;mn2;\N;\N;Agenian;;Aquitaine;\N;France;;;5000;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;23298;Carnivora;Amphicyonidae;Cynelos;lemanensis;Eutheria;\N;Amphicyoninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;41204;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;\N;\N;\N;\N
20888;Laugnac;44 18 00 N;00 37 00 E;44.3;0.617;21.7;mn2;\N;\N;19.5;mn2;\N;\N;Agenian;;Aquitaine;\N;France;;;5000;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;23297;Carnivora;Amphicyonidae;Cynelos;rugosidens;Eutheria;\N;Amphicyoninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;28600;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
20888;Laugnac;44 18 00 N;00 37 00 E;44.3;0.617;21.7;mn2;\N;\N;19.5;mn2;\N;\N;Agenian;;Aquitaine;\N;France;;;5000;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;23152;Carnivora;Amphicyonidae;Haplocyon;elegans;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;\N;\N;\N;\N;\N
20888;Laugnac;44 18 00 N;00 37 00 E;44.3;0.617;21.7;mn2;\N;\N;19.5;mn2;\N;\N;Agenian;;Aquitaine;\N;France;;;5000;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;23326;Carnivora;Amphicyonidae;Haplocyonoides;mordax;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;12098;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;\N;\N;\N;\N;\N
20888;Laugnac;44 18 00 N;00 37 00 E;44.3;0.617;21.7;mn2;\N;\N;19.5;mn2;\N;\N;Agenian;;Aquitaine;\N;France;;;5000;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;23327;Carnivora;Amphicyonidae;Ysengrinia;indet.;Eutheria;\N;Amphicyoninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;\N;\N;\N;\N;\N;\N
20888;Laugnac;44 18 00 N;00 37 00 E;44.3;0.617;21.7;mn2;\N;\N;19.5;mn2;\N;\N;Agenian;;Aquitaine;\N;France;;;5000;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;23163;Carnivora;Felidae;Proailurus;lemanensis;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;14000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;\N;\N;\N;\N;\N
22753;Pech du Fraysse;44 25 00 N;01 30 00 E;44.417;1.5;24.56;mp28;\N;\N;23.86;mp28;\N;\N;;;Aquitaine;\N;France;Quercy;;\N;;\N;1.00;\N;\N;\N;\N;\N;\N;\N;27067;Carnivora;Ailuridae;Amphictis;ambigua;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
28766;La Milloque (Lot-et-Garonne);44 20 47 N;0 46 56 E;44.346609;0.782333;23.86;mp29;\N;\N;23.26;mp29;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;n;Lot-et-Garonne;1.00;\N;\N;\N;\N;\N;\N;\N;27067;Carnivora;Ailuridae;Amphictis;ambigua;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
28766;La Milloque (Lot-et-Garonne);44 20 47 N;0 46 56 E;44.346609;0.782333;23.86;mp29;\N;\N;23.26;mp29;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;n;Lot-et-Garonne;1.00;\N;\N;\N;\N;\N;\N;\N;85365;Carnivora;Ailuridae;Amphictis;milloquensis;Eutheria;\N;\N;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
