"","MDD_species","MDD_original_combination","pbdb_accepted_name","string_distance","match_notes","MDD_family","pbdb_family","MDD_author","MDD_year","MDD_authority_parentheses","pbdb_accepted_author_name","pbdb_accepted_author_year","pbdb_accepted_author_parentheses","accepted_match","MDD_species_id","MDD_syn_ID","MDD_root_name","MDD_order","MDD_genus","MDD_validity","MDD_actual_rank","MDD_continent","pbdb_accepted_no","pbdb_taxon_no"
"666","Lutra_lutra","Mustela_lutra","Lutra_lybica",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1758,1,"Stromer",1914,FALSE,FALSE,1005848,100005430,"lutra","Carnivora","Lutra","species","species","Africa|Asia|Europe",159273,159273
"667","Lycaon_pictus","Hyaena_picta","Lycaon_magnus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Temminck",1820,1,"Ewer_Singer",1956,FALSE,FALSE,1005960,100003813,"pictus","Carnivora","Lycaon","species","species","Africa",433175,433175
"668","Lynx_rufus","Felis_rufa","Canis_rufus",4,"different spelling on genus (mdd accepted, pbdb accepted)","Felidae","Canidae","von Schreber",1777,1,"Audubon_Bachman",1851,TRUE,FALSE,1006009,100004454,"rufus","Carnivora","Lynx","species","species","North America",44879,44879
"669","Martes_caurina","Mustela_caurina","Martes_gazini",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","C. H. Merriam",1890,1,"Hibbard",1958,FALSE,FALSE,1005818,100005487,"caurina","Carnivora","Martes","species","species","North America",370335,370335
"670","Martes_caurina","Mustela_caurina","Martes_foina",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","C. H. Merriam",1890,1,"Erxleben",1777,TRUE,FALSE,1005818,100005487,"caurina","Carnivora","Martes","species","species","North America",157447,157447
"671","Martes_foina","Mustela_foina","Martes_gazini",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","von Schreber",1776,1,"Hibbard",1958,FALSE,FALSE,1005820,100031187,"foina","Carnivora","Martes","species","species","Asia|Europe",370335,370335
"672","Martes_foina","Mustela_foina","Martes_caurina",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","von Schreber",1776,1,"Merriam",1890,FALSE,FALSE,1005820,100031187,"foina","Carnivora","Martes","species","species","Asia|Europe",105035,105035
"673","Martes_martes","Mustela_martes","Martes_vetus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1758,1,"Kretzoi",1947,FALSE,FALSE,1005822,100005533,"martes","Carnivora","Martes","species","species","Asia|Europe",376882,376882
"674","Meles_meles","Ursus_meles","Meles_taxus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1758,1,"Boddaert",1785,FALSE,FALSE,1005859,100005610,"meles","Carnivora","Meles","species","species","Europe",365930,365930
"675","Mustela_erminea","Mustela_erminea","Mustela_palermina",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1758,0,"Petenyi",1934,FALSE,FALSE,1005863,100005679,"erminea","Carnivora","Mustela","species","species","Asia|Europe|North America",376896,376896
"676","Mustela_itatsi","Mustela_natsi","Mustela_nivalis",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Temminck",1843,0,"Linnaeus",1766,FALSE,FALSE,1005868,100005745,"itatsi","Carnivora","Mustela","species","species","Asia",48861,48861
"677","Mustela_nivalis","Mustela_nivalis","Mustela_itatsi",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1766,0,"Temminck",1844,FALSE,FALSE,1005874,100005779,"nivalis","Carnivora","Mustela","species","species","Africa|Asia|Europe|North America",157466,157466
"678","Mustela_sibirica","Mustela_sibirica","Pusa_sibirica",4,"different spelling on genus (mdd accepted, pbdb accepted)","Mustelidae","Phocidae","Pallas",1773,0,"Gmelin",1788,TRUE,FALSE,1005877,100005868,"sibirica","Carnivora","Mustela","species","species","Asia|Europe",81237,81237
"679","Neogale_africana","Mustela_africana","Neogale_frenata",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","A. G. Desmarest",1818,1,"Lichtenstein",1831,TRUE,FALSE,1005861,100005892,"africana","Carnivora","Neogale","species","species","South America",48850,48850
"680","Neogale_frenata","Mustela_frenata","Neogale_africana",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","H. Lichtenstein",1831,1,"Desmarest",1818,TRUE,FALSE,1005866,100005897,"frenata","Carnivora","Neogale","species","species","North America|South America",470372,470372
"681","Panthera_leo","Felis_leo","Panthera_onca",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Felidae","Felidae","Linnaeus",1758,1,"Linnaeus",1758,TRUE,FALSE,1006020,100004484,"leo","Carnivora","Panthera","species","species","Africa|Asia",46524,46524
"682","Panthera_onca","Felis_onca","Panthera_leo",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Felidae","Felidae","Linnaeus",1758,1,"Linnaeus",1758,TRUE,FALSE,1006021,100004513,"onca","Carnivora","Panthera","species","species","North America|South America",46521,46521
"683","Vulpes_cana","Vulpes_canus","Vulpes_montana",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Blanford",1877,0,"Pearson",1836,FALSE,FALSE,1005968,100003904,"cana","Carnivora","Vulpes","species","species","Africa|Asia",476429,476429
"684","Vulpes_cana","Vulpes_canus","Vulpes_corsac",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Blanford",1877,0,"Linnaeus",1768,FALSE,FALSE,1005968,100003904,"cana","Carnivora","Vulpes","species","species","Africa|Asia",376904,376904
"685","Vulpes_cana","Vulpes_canus","Vulpes_zerda",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Blanford",1877,0,"Zimmermannn",1780,TRUE,FALSE,1005968,100003904,"cana","Carnivora","Vulpes","species","species","Africa|Asia",433154,433154
"686","Vulpes_chama","Canis_chama","Vulpes_corsac",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","A. Smith",1833,1,"Linnaeus",1768,FALSE,FALSE,1005969,100003906,"chama","Carnivora","Vulpes","species","species","Africa",376904,376904
"687","Vulpes_chama","Canis_chama","Vulpes_zerda",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","A. Smith",1833,1,"Zimmermannn",1780,TRUE,FALSE,1005969,100003906,"chama","Carnivora","Vulpes","species","species","Africa",433154,433154
"688","Vulpes_corsac","Canix_corsac","Vulpes_chama",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1768,1,"Smith",1833,TRUE,FALSE,1005970,100003910,"corsac","Carnivora","Vulpes","species","species","Asia|Europe",235498,235498
"689","Vulpes_corsac","Canix_corsac","Vulpes_praecorsac",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1768,1,"Kormos",1932,FALSE,FALSE,1005970,100003910,"corsac","Carnivora","Vulpes","species","species","Asia|Europe",376903,376903
"690","Vulpes_corsac","Canix_corsac","Vulpes_zerda",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1768,1,"Zimmermannn",1780,TRUE,FALSE,1005970,100003910,"corsac","Carnivora","Vulpes","species","species","Asia|Europe",433154,433154
"691","Vulpes_pallida","Canis_pallidus","Vulpes_pusilla",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Cretzschmar",1827,1,"Blyth",1854,FALSE,FALSE,1005974,100003942,"pallida","Carnivora","Vulpes","species","species","Africa",476434,476434
"692","Vulpes_velox","Canis_velox","Vulpes_vulpes",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Say in James",1823,1,"Linnaeus",1758,TRUE,FALSE,1005976,100003954,"velox","Carnivora","Vulpes","species","species","North America",44890,44890
"693","Vulpes_velox","Canis_velox","Vulpes_zerda",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Say in James",1823,1,"Zimmermannn",1780,TRUE,FALSE,1005976,100003954,"velox","Carnivora","Vulpes","species","species","North America",433154,433154
"694","Vulpes_vulpes","Canis_vulpes","Vulpes_vulgaris",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,1,"Oken",1816,FALSE,TRUE,1005977,100003957,"vulpes","Carnivora","Vulpes","species","species","Africa|Asia|Europe|North America",365928,365928
"695","Vulpes_vulpes","Canis_vulpes","Vulpes_velox",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,1,"Say",1823,TRUE,FALSE,1005977,100003957,"vulpes","Carnivora","Vulpes","species","species","Africa|Asia|Europe|North America",44888,44888
"696","Vulpes_zerda","Canis_zerda","Vulpes_chama",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","E. A. W. von Zimmermann",1780,1,"Smith",1833,TRUE,FALSE,1005978,100004058,"zerda","Carnivora","Vulpes","species","species","Africa|Asia",235498,235498
"697","Vulpes_zerda","Canis_zerda","Vulpes_corsac",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","E. A. W. von Zimmermann",1780,1,"Linnaeus",1768,FALSE,FALSE,1005978,100004058,"zerda","Carnivora","Vulpes","species","species","Africa|Asia",376904,376904
"698","Vulpes_zerda","Canis_zerda","Vulpes_velox",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","E. A. W. von Zimmermann",1780,1,"Say",1823,TRUE,FALSE,1005978,100004058,"zerda","Carnivora","Vulpes","species","species","Africa|Asia",44888,44888
"699","Acinonyx_jubatus","Acinonyx_jubatus","Acinonyx_jubatus",0,"exact match (mdd synonyms, pbdb accepted)","Felidae","Felidae","Pocock",1929,0,"Schreber",1775,TRUE,TRUE,1005979,100034901,"jubatus",NA,NA,NA,NA,"Africa|Asia",224064,224064
"700","Ailuropoda_melanoleuca","Ailuropoda_melanoleuca","Ailuropoda_melanoleuca",0,"exact match (mdd synonyms, pbdb accepted)","Ursidae","Ursidae","Pocock",1929,0,"David",1869,TRUE,TRUE,1005930,100034866,"melanoleuca",NA,NA,NA,NA,"Asia",104015,104015
"701","Arctocephalus_australis","Arctocephalus_australis","Arctocephalus_australis",0,"exact match (mdd synonyms, pbdb accepted)","Otariidae","Otariidae","J. E. Gray",1866,0,"Zimmermann",1783,TRUE,TRUE,1005896,100006055,"australis",NA,NA,NA,NA,"South America",348028,348028
"702","Arctocephalus_gazella","Arctocephalus_gazella","Arctocephalus_gazella",0,"exact match (mdd synonyms, pbdb accepted)","Otariidae","Otariidae","Corbet & J. Edwards Hill",1980,0,"Peters",1875,TRUE,TRUE,1005899,100034851,"gazella",NA,NA,NA,NA,"Africa|Antarctica|Oceania (Continent)|South America",71844,71844
"703","Arctocephalus_philippii","Arctocephalus_philippii","Arctocephalus_philippii",0,"exact match (mdd synonyms, pbdb accepted)","Otariidae","Otariidae","Matschie",1898,0,"Peters",1866,TRUE,TRUE,1005900,100034852,"philippii",NA,NA,NA,NA,"South America",103880,103880
"704","Arctocephalus_philippii","Arctocephalus_philippii","Arctocephalus_philippii",0,"exact match (mdd synonyms, pbdb accepted)","Otariidae","Otariidae","Matschie",1898,0,"Peters",1866,TRUE,TRUE,1005900,100034852,"philippii",NA,NA,NA,NA,"South America",134393,134393
"705","Arctocephalus_pusillus","Arctocephalus_pusillus","Arctocephalus_pusillus",0,"exact match (mdd synonyms, pbdb accepted)","Otariidae","Otariidae","A. Roberts",1913,0,"Schreber",1778,TRUE,TRUE,1005895,100034848,"pusillus",NA,NA,NA,NA,"Africa|Antarctica|Oceania (Continent)",134392,134392
"706","Arctocephalus_tropicalis","Arctocephalus_tropicalis","Arctocephalus_tropicalis",0,"exact match (mdd synonyms, pbdb accepted)","Otariidae","Otariidae","Corbet & J. Edwards Hill",1980,0,"Gray",1872,TRUE,TRUE,1005902,100034849,"tropicalis",NA,NA,NA,NA,"Africa|Antarctica|Oceania (Continent)|South America",71845,71845
"707","Arctogalidia_trivirgata","Arctogalidia_trivirgata","Arctogalidia_trivirgata",0,"exact match (mdd synonyms, pbdb accepted)","Viverridae","Viverridae","D. D. Davis",1962,0,"Gray",1832,TRUE,TRUE,1006098,100034935,"trivirgata",NA,NA,NA,NA,"Asia",232036,232036
"708","Atelocynus_microtis","Atelocynus_microtis","Atelocynus_microtis",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Wozencraft",1993,0,"Sclater",1883,TRUE,TRUE,1005938,100039399,"microtis",NA,NA,NA,NA,"South America",232939,232939
"709","Atilax_paludinosus","Atilax_paludinosus","Atilax_paludinosus",0,"exact match (mdd synonyms, pbdb accepted)","Herpestidae","Herpestidae","Granvik",1924,0,"Cuvier",1829,TRUE,TRUE,1006036,100034913,"paludinosus",NA,NA,NA,NA,"Africa",232106,232106
"710","Bassariscus_astutus","Bassariscus_astutus","Bassariscus_astutus",0,"exact match (mdd synonyms, pbdb accepted)","Procyonidae","Procyonidae","J. A. Allen",1896,0,"Lichtenstein",1830,TRUE,TRUE,1005885,100034842,"astutus",NA,NA,NA,NA,"North America",44450,44450
"711","Bassariscus_sumichrasti","Bassariscus_sumichrasti","Bassariscus_sumichrasti",0,"exact match (mdd synonyms, pbdb accepted)","Procyonidae","Procyonidae","Alfaro",1897,0,"Saussure",1860,TRUE,TRUE,1005886,100034843,"sumichrasti",NA,NA,NA,NA,"North America",230037,230037
"712","Callorhinus_ursinus","Callorhinus_ursinus","Callorhinus_ursinus",0,"exact match (mdd synonyms, pbdb accepted)","Otariidae","Otariidae","J. E. Gray",1866,0,"Linnaeus",1758,TRUE,TRUE,1005903,100034853,"ursinus",NA,NA,NA,NA,"Asia|North America",72265,72265
"713","Caracal_caracal","Caracal_caracal","Caracal_caracal",0,"exact match (mdd synonyms, pbdb accepted)","Felidae","Felidae","Satunin",1905,0,"Schreber",1776,TRUE,TRUE,1005981,100039484,"caracal",NA,NA,NA,NA,"Africa|Asia",224076,224076
"714","Cerdocyon_thous","Cerdocyon_thous","Cerdocyon_thous",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Husson",1978,0,"Linnaeus",1766,TRUE,TRUE,1005947,100039402,"thous",NA,NA,NA,NA,"South America",232945,232945
"715","Chrysocyon_brachyurus","Chrysocyon_brachyurus","Chrysocyon_brachyurus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Corbet & J. Edwards Hill",1980,0,"Illiger",1815,TRUE,TRUE,1005948,100034877,"brachyurus",NA,NA,NA,NA,"South America",232947,232947
"716","Civettictis_civetta","Viverra_megaspila","Viverra_megaspila",0,"exact match (mdd synonyms, pbdb accepted)","Viverridae","Viverridae","Noack",1891,1,"Blyth",1862,FALSE,FALSE,1006105,100006654,"megaspila",NA,NA,NA,NA,"Africa",232089,232089
"717","Civettictis_civetta","Civettictis_civetta","Civettictis_civetta",0,"exact match (mdd synonyms, pbdb accepted)","Viverridae","Viverridae","Pocock",1915,0,"Schreber",1776,TRUE,TRUE,1006105,100034944,"civetta",NA,NA,NA,NA,"Africa",231966,231966
"718","Conepatus_chinga","Conepatus_chinga","Conepatus_chinga",0,"exact match (mdd synonyms, pbdb accepted)","Mephitidae","Mephitidae","Matschie",1898,0,"Molina",1782,FALSE,TRUE,1005804,100034810,"chinga",NA,NA,NA,NA,"South America",470055,470055
"719","Conepatus_chinga","Conepatus_chinga","Conepatus_chinga",0,"exact match (mdd synonyms, pbdb accepted)","Mephitidae","Mephitidae","Wolffsohn & C. E. Porter",1908,0,"Molina",1782,FALSE,TRUE,1005804,100031884,"chinga",NA,NA,NA,NA,"South America",470055,470055
"720","Conepatus_leuconotus","Conepatus_leuconotus","Conepatus_leuconotus",0,"exact match (mdd synonyms, pbdb accepted)","Mephitidae","Mephitidae","V. O. Bailey",1905,0,"Lichtenstein",1832,TRUE,TRUE,1005805,100034811,"leuconotus",NA,NA,NA,NA,"North America",48138,48138
"721","Conepatus_semistriatus","Conepatus_semistriatus","Conepatus_semistriatus",0,"exact match (mdd synonyms, pbdb accepted)","Mephitidae","Mephitidae","Corbet & J. Edwards Hill",1980,0,"Boddaert",1785,TRUE,TRUE,1005806,100034812,"semistriatus",NA,NA,NA,NA,"North America|South America",232921,232921
"722","Crocuta_crocuta","Crocuta_crocuta","Crocuta_crocuta",0,"exact match (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","O. Thomas",1929,0,"Erxleben",1777,TRUE,TRUE,1006071,100034926,"crocuta",NA,NA,NA,NA,"Africa",232133,232133
"723","Cuon_alpinus","Cuon_alpinus","Cuon_alpinus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","J. E. Gray",1869,0,"Pallas",1811,TRUE,TRUE,1005949,100034872,"alpinus",NA,NA,NA,NA,"Asia",44824,44824
"724","Cynictis_penicillata","Cynictis_penicillata","Cynictis_penicillata",0,"exact match (mdd synonyms, pbdb accepted)","Herpestidae","Herpestidae","J. E. Gray",1865,0,"Cuvier",1829,TRUE,TRUE,1006041,100034915,"penicillata",NA,NA,NA,NA,"Africa",232161,232161
"725","Cystophora_cristata","Cystophora_cristata","Cystophora_cristata",0,"exact match (mdd synonyms, pbdb accepted)","Phocidae","Phocidae","Billberg",1827,0,"Erxleben",1779,TRUE,TRUE,1005911,100006125,"cristata",NA,NA,NA,NA,"Europe|North America",104983,104983
"726","Dusicyon_avus","Dusicyon_avus","Dusicyon_avus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Mammal Diversity Database",2018,0,"Burmeister",1866,FALSE,TRUE,1005951,100046102,"avus",NA,NA,NA,NA,"South America",260304,260304
