"pbdb_identified_name","pbdb_difference","pbdb_accepted_name","pbdb_internal_synonym","pbdb_identified_rank","pbdb_accepted_rank","pbdb_accepted_attr","pbdb_phylum","pbdb_class","pbdb_order","pbdb_family","pbdb_genus","pbdb_subgenus_name","pbdb_subgenus_reso","pbdb_primary_reso","pbdb_species_reso","pbdb_phylum_no","pbdb_class_no","pbdb_order_no","pbdb_family_no","pbdb_genus_no","pbdb_subgenus_no","pbdb_identified_no","pbdb_accepted_no","pbdb_old_genus","pbdb_rest"
"Mustela_(Putorius)_lutreola","recombined as","Mustela_lutreola","Mustela_lutreola","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Mustela","Putorius",NA,NA,NA,33815,36651,36905,41086,41139,NA,365932,157455,"Mustela","lutreola"
"Felis_(Lynx)_lynx","recombined as","Lynx_lynx","Lynx_lynx","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Lynx","Lynx",NA,NA,NA,33815,36651,36905,41045,41058,NA,365934,104160,"Lynx","lynx"
"Felis_ocreata",NA,"Felis_ocreata","Felis_ocreata","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Felis",NA,NA,NA,NA,33815,36651,36905,41045,41055,NA,236732,236732,"Felis","ocreata"
"Amphicyon_lathanicus",NA,"Amphicyon_lathanicus","Amphicyon_lathanicus","species","species",NA,"Chordata","Mammalia","Carnivora","Amphicyonidae","Amphicyon",NA,NA,NA,NA,33815,36651,36905,41266,41271,NA,470353,470353,"Amphicyon","lathanicus"
"Vormela_peregusna",NA,"Vormela_peregusna","Vormela_peregusna","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Vormela",NA,NA,NA,NA,33815,36651,36905,41086,41183,NA,367289,367288,"Vormela","peregusna"
"Zalophus_japonicus",NA,"Zalophus_japonicus","Zalophus_japonicus","species","species",NA,"Chordata","Mammalia","Carnivora","Otariidae","Zalophus",NA,NA,NA,NA,33815,36651,36905,96678,36954,NA,367357,367356,"Zalophus","japonicus"
"Lutreola_n._sp._macrodon","recombined as","Neovison_macrodon","Neogale_macrodon","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Neogale",NA,NA,NA,"n. sp.",33815,36651,36905,41086,470367,NA,47813,47813,"Neovison","macrodon"
"Lutreola_vison","recombined as","Neogale_vison","Neogale_vison","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Neogale",NA,NA,NA,NA,33815,36651,36905,41086,470367,NA,47814,51277,"Neogale","vison"
"Mustela_macrodon","recombined as","Neovison_macrodon","Neogale_macrodon","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Neogale",NA,NA,NA,NA,33815,36651,36905,41086,470367,NA,48856,47813,"Neovison","macrodon"
"Vulpes_n._sp._skinneri",NA,"Vulpes_skinneri","Vulpes_skinneri","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Vulpes",NA,NA,NA,"n. sp.",33815,36651,36905,41189,41248,NA,475271,475271,"Vulpes","skinneri"
"Kichechia_n._sp._savagei",NA,"Kichechia_savagei","Kichechia_savagei","species","species",NA,"Chordata","Mammalia","Carnivora","Viverridae","Kichechia",NA,NA,NA,"n. sp.",33815,36651,36905,40997,41007,NA,367634,367634,"Kichechia","savagei"
"n._gen._Katifelis_n._sp._nightingalei",NA,"Katifelis_nightingalei","Katifelis_nightingalei","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Katifelis",NA,NA,"n. gen.","n. sp.",33815,36651,36905,41045,367632,NA,367633,367633,"Katifelis","nightingalei"
"Kichechia_savagei",NA,"Kichechia_savagei","Kichechia_savagei","species","species",NA,"Chordata","Mammalia","Carnivora","Viverridae","Kichechia",NA,NA,NA,NA,33815,36651,36905,40997,41007,NA,367634,367634,"Kichechia","savagei"
"Cynelos_macrodon","recombined as","Afrocyon_macrodon","Afrocyon_macrodon","species","species",NA,"Chordata","Mammalia","Carnivora","Amphicyonidae","Afrocyon",NA,NA,NA,NA,33815,36651,36905,41266,41268,NA,97056,97056,"Afrocyon","macrodon"
"n._gen._Lutraeximia_n._sp._umbra",NA,"Lutraeximia_umbra","Lutraeximia_umbra","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Lutraeximia",NA,NA,"n. gen.","n. sp.",33815,36651,36905,41086,368115,NA,368116,368116,"Lutraeximia","umbra"
"cf._Promephitis_larteti",NA,"Promephitis_larteti","Promephitis_larteti","species","species",NA,"Chordata","Mammalia","Carnivora","Mephitidae","Promephitis",NA,NA,"cf.",NA,33815,36651,36905,104743,41162,NA,438448,438448,"Promephitis","larteti"
"Amblonyx_cinereus","recombined as","Lutra_cinerea","Lutra_cinerea","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Lutra",NA,NA,NA,NA,33815,36651,36905,41086,41122,NA,157460,157459,"Lutra","cinerea"
"Promeles_palaeattica",NA,"Promeles_palaeattica","Promeles_palaeattica","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Promeles",NA,NA,NA,NA,33815,36651,36905,41086,41160,NA,470136,470136,"Promeles","palaeattica"
"Plioviverrops_orbignyi",NA,"Plioviverrops_orbignyi","Plioviverrops_orbignyi","species","species",NA,"Chordata","Mammalia","Carnivora","Hyaenidae","Plioviverrops",NA,NA,NA,NA,33815,36651,36905,41020,41033,NA,374740,374739,"Plioviverrops","orbignyi"
"Neovison_vison","recombined as","Neogale_vison","Neogale_vison","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Neogale",NA,NA,NA,NA,33815,36651,36905,41086,470367,NA,367291,51277,"Neogale","vison"
"Machairodus_maximiliani","recombined as","Paramachaerodus_maximiliani","Paramachaerodus_maximiliani","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Paramachaerodus",NA,NA,NA,NA,33815,36651,36905,41045,41067,NA,438195,438195,"Paramachaerodus","maximiliani"
"Metailurus_minor","recombined as","Yoshi_minor","Yoshi_minor","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Yoshi",NA,NA,NA,NA,33815,36651,36905,41045,374756,NA,374760,374760,"Yoshi","minor"
"cf._Ictitherium_pannonicum",NA,"Ictitherium_pannonicum","Ictitherium_pannonicum","species","species",NA,"Chordata","Mammalia","Carnivora","Hyaenidae","Ictitherium",NA,NA,"cf.",NA,33815,36651,36905,41020,41026,NA,374541,374541,"Ictitherium","pannonicum"
"n._gen._Yoshi_n._sp._garevskii",NA,"Yoshi_garevskii","Yoshi_garevskii","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Yoshi",NA,NA,"n. gen.","n. sp.",33815,36651,36905,41045,374756,NA,374758,374758,"Yoshi","garevskii"
"Promegantereon_ogygia","recombined as","Paramachaerodus_ogygia","Paramachaerodus_ogygia","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Paramachaerodus",NA,NA,NA,NA,33815,36651,36905,41045,41067,NA,374765,348650,"Paramachaerodus","ogygia"
"n._gen._Rhizosmilodon_n._sp._fiteae",NA,"Rhizosmilodon_fiteae","Rhizosmilodon_fiteae","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Rhizosmilodon",NA,NA,"n. gen.","n. sp.",33815,36651,36905,41045,374766,NA,374767,374767,"Rhizosmilodon","fiteae"
"Galerella_sanguinea","recombined as","Herpestes_sanguineus","Herpestes_sanguineus","species","species",NA,"Chordata","Mammalia","Carnivora","Herpestidae","Herpestes",NA,NA,NA,NA,33815,36651,36905,199984,41005,NA,235233,232253,"Herpestes","sanguineus"
"n._gen._Magericyon_n._sp._anceps",NA,"Magericyon_anceps","Magericyon_anceps","species","species",NA,"Chordata","Mammalia","Carnivora","Amphicyonidae","Magericyon",NA,NA,"n. gen.","n. sp.",33815,36651,36905,41266,374790,NA,374791,374791,"Magericyon","anceps"
"n._gen._Kretzoiarctos_beatrix",NA,"Kretzoiarctos_beatrix","Kretzoiarctos_beatrix","species","species",NA,"Chordata","Mammalia","Carnivora","Ursidae","Kretzoiarctos",NA,NA,"n. gen.",NA,33815,36651,36905,41301,374798,NA,374800,374799,"Kretzoiarctos","beatrix"
"n._gen._Teruelictis_n._sp._riparius",NA,"Teruelictis_riparius","Teruelictis_riparius","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Teruelictis",NA,NA,"n. gen.","n. sp.",33815,36651,36905,41086,374804,NA,374805,374805,"Teruelictis","riparius"
"n._gen._Bonisicyon_n._sp._illacabo",NA,"Bonisicyon_illacabo","Bonisicyon_illacabo","species","species",NA,"Chordata","Mammalia","Carnivora","Amphicyonidae","Bonisicyon",NA,NA,"n. gen.","n. sp.",33815,36651,36905,41266,375037,NA,375039,375039,"Bonisicyon","illacabo"
"Bonisicyon_illacabo",NA,"Bonisicyon_illacabo","Bonisicyon_illacabo","species","species",NA,"Chordata","Mammalia","Carnivora","Amphicyonidae","Bonisicyon",NA,NA,NA,NA,33815,36651,36905,41266,375037,NA,375039,375039,"Bonisicyon","illacabo"
"n._gen._Nanodobenus_n._sp._arandai",NA,"Nanodobenus_arandai","Nanodobenus_arandai","species","species",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Nanodobenus",NA,NA,"n. gen.","n. sp.",33815,36651,36905,41336,375067,NA,375068,375068,"Nanodobenus","arandai"
"Simamphicyon_helveticus_?",NA,"Simamphicyon_helveticus","Simamphicyon_helveticus","species","species",NA,"Chordata","Mammalia","Carnivora","Miacidae","Simamphicyon",NA,NA,NA,"?",33815,36651,36905,40978,40987,NA,58764,58764,"Simamphicyon","helveticus"
"n._gen._Titanotaria_n._sp._orangensis",NA,"Titanotaria_orangensis","Titanotaria_orangensis","species","species",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Titanotaria",NA,NA,"n. gen.","n. sp.",33815,36651,36905,41336,377800,NA,377801,377801,"Titanotaria","orangensis"
"Titanotaria_orangensis",NA,"Titanotaria_orangensis","Titanotaria_orangensis","species","species",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Titanotaria",NA,NA,NA,NA,33815,36651,36905,41336,377800,NA,377801,377801,"Titanotaria","orangensis"
"Canis_n._sp._othmanii",NA,"Canis_othmanii","Canis_othmanii","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Canis",NA,NA,NA,"n. sp.",33815,36651,36905,41189,41198,NA,475284,475284,"Canis","othmanii"
"Canis_chihliensis",NA,"Canis_chihliensis","Canis_chihliensis","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Canis",NA,NA,NA,NA,33815,36651,36905,41189,41198,NA,433191,433191,"Canis","chihliensis"
"Pachycynodon_boriei",NA,"Pachycynodon_boriei","Pachycynodon_boriei","species","species",NA,"Chordata","Mammalia","Carnivora","Ursidae","Pachycynodon",NA,NA,NA,NA,33815,36651,36905,41301,41230,NA,348698,348698,"Pachycynodon","boriei"
"n._gen._Iberictis_n._sp._azanzae",NA,"Iberictis_azanzae","Iberictis_azanzae","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Iberictis",NA,NA,"n. gen.","n. sp.",33815,36651,36905,41086,378674,NA,378675,378675,"Iberictis","azanzae"
"Magerictis_imperialensis",NA,"Magerictis_imperialensis","Magerictis_imperialensis","species","species",NA,"Chordata","Mammalia","Carnivora","Ailuridae","Magerictis",NA,NA,NA,NA,33815,36651,36905,96674,97189,NA,97190,97190,"Magerictis","imperialensis"
"Styriofelis_n._sp._vallesiensis","recombined as","Leptofelis_vallesiensis","Leptofelis_vallesiensis","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Leptofelis",NA,NA,NA,"n. sp.",33815,36651,36905,41045,379131,NA,379129,379129,"Leptofelis","vallesiensis"
"Styriofelis_vallesiensis","recombined as","Leptofelis_vallesiensis","Leptofelis_vallesiensis","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Leptofelis",NA,NA,NA,NA,33815,36651,36905,41045,379131,NA,379129,379129,"Leptofelis","vallesiensis"
"Felis_n._sp._attica","recombined as","Pristifelis_attica","Pristifelis_attica","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Pristifelis",NA,NA,NA,"n. sp.",33815,36651,36905,41045,379125,NA,379126,379126,"Pristifelis","attica"
"Agnotherium_n._sp._kiptalami","recombined as","Myacyon_kiptalami","Myacyon_kiptalami","species","species",NA,"Chordata","Mammalia","Carnivora","Amphicyonidae","Myacyon",NA,NA,NA,"n. sp.",33815,36651,36905,41266,375043,NA,272020,272020,"Myacyon","kiptalami"
"Cynelos_cf._macrodon","recombined as","Afrocyon_macrodon","Afrocyon_macrodon","species","species",NA,"Chordata","Mammalia","Carnivora","Amphicyonidae","Afrocyon",NA,NA,NA,"cf.",33815,36651,36905,41266,41268,NA,97056,97056,"Afrocyon","macrodon"
"Myacyon_kiptalami",NA,"Myacyon_kiptalami","Myacyon_kiptalami","species","species",NA,"Chordata","Mammalia","Carnivora","Amphicyonidae","Myacyon",NA,NA,NA,NA,33815,36651,36905,41266,375043,NA,379168,272020,"Myacyon","kiptalami"
"Allodesmus_n._sp._uraiporensis",NA,"Allodesmus_uraiporensis","Allodesmus_uraiporensis","species","species",NA,"Chordata","Mammalia","Carnivora","Desmatophocidae","Allodesmus",NA,NA,NA,"n. sp.",33815,36651,36905,41334,36908,NA,379246,379246,"Allodesmus","uraiporensis"
"Osteoborus_cyonoides","subjective synonym of","Borophagus_secundus","Borophagus_secundus","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Borophagus",NA,NA,NA,NA,33815,36651,36905,41189,41196,NA,49470,44603,"Borophagus","secundus"
"Gulo_n._sp._sudorus",NA,"Gulo_sudorus","Gulo_sudorus","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Gulo",NA,NA,NA,"n. sp.",33815,36651,36905,41086,41112,NA,379353,379353,"Gulo","sudorus"
"Tetraprothomo_argentinus",NA,"Tetraprothomo_argentinus","Tetraprothomo_argentinus","species","species",NA,"Chordata","Mammalia","Carnivora","Procyonidae","Tetraprothomo",NA,NA,NA,NA,33815,36651,36905,41249,380827,NA,380828,380828,"Tetraprothomo","argentinus"
"Cyonasua_clausa",NA,"Cyonasua_clausa","Cyonasua_clausa","species","species",NA,"Chordata","Mammalia","Carnivora","Procyonidae","Cyonasua",NA,NA,NA,NA,33815,36651,36905,41249,41255,NA,395171,395171,"Cyonasua","clausa"
"Canis_gezi",NA,"Canis_gezi","Canis_gezi","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Canis",NA,NA,NA,NA,33815,36651,36905,41189,41198,NA,433187,433187,"Canis","gezi"
"Thalassictis_robusta",NA,"Thalassictis_robusta","Thalassictis_robusta","species","species",NA,"Chordata","Mammalia","Carnivora","Hyaenidae","Thalassictis",NA,NA,NA,NA,33815,36651,36905,41020,41035,NA,81773,81773,"Thalassictis","robusta"
"Trochictis_carbonaria",NA,"Trochictis_carbonaria","Trochictis_carbonaria","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Trochictis",NA,NA,NA,NA,33815,36651,36905,41086,41180,NA,438463,438463,"Trochictis","carbonaria"
"Ursavus_elmensis_?","recombined as","Ballusia_elmensis","Ballusia_elmensis","species","species",NA,"Chordata","Mammalia","Carnivora","Ursidae","Ballusia",NA,NA,NA,"?",33815,36651,36905,41301,374797,NA,64162,64162,"Ballusia","elmensis"
"Ischyrictis_(Laphyctis)_mustelinus","obsolete variant of","Ischyrictis_mustelinus","Ischyrictis_mustelinus","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Ischyrictis","Laphyctis",NA,NA,NA,33815,36651,36905,41086,41117,NA,470433,470433,"Ischyrictis","mustelinus"
"Plesiogale_postfelina_?",NA,"Plesiogale_postfelina","Plesiogale_postfelina","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Plesiogale",NA,NA,NA,"?",33815,36651,36905,41086,41151,NA,174783,174783,"Plesiogale","postfelina"
"Paralutra_jaegeri_?",NA,"Paralutra_jaegeri","Paralutra_jaegeri","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Paralutra",NA,NA,NA,"?",33815,36651,36905,41086,41147,NA,159267,159267,"Paralutra","jaegeri"
"Asiavorator_altidens","subjective synonym of","Asiavorator_gracilis","Asiavorator_gracilis","species","species",NA,"Chordata","Mammalia","Carnivora","NO_FAMILY_SPECIFIED","Asiavorator",NA,NA,NA,NA,33815,36651,36905,NA,97827,NA,97828,97826,"Asiavorator","gracilis"
"Amphicticeps_shackelfordi",NA,"Amphicticeps_shackelfordi","Amphicticeps_shackelfordi","species","species",NA,"Chordata","Mammalia","Carnivora","NO_FAMILY_SPECIFIED","Amphicticeps",NA,NA,NA,NA,33815,36651,36905,NA,41306,NA,334744,334744,"Amphicticeps","shackelfordi"
"Amphicyon_cf._palaeindicus",NA,"Amphicyon_palaeindicus","Amphicyon_palaeindicus","species","species",NA,"Chordata","Mammalia","Carnivora","Amphicyonidae","Amphicyon",NA,NA,NA,"cf.",33815,36651,36905,41266,41271,NA,478218,478218,"Amphicyon","palaeindicus"
"Protictitherium_cf._crassum",NA,"Protictitherium_crassum","Protictitherium_crassum","species","species",NA,"Chordata","Mammalia","Carnivora","Hyaenidae","Protictitherium",NA,NA,NA,"cf.",33815,36651,36905,41020,41034,NA,444052,444052,"Protictitherium","crassum"
"Promephitis_larteti",NA,"Promephitis_larteti","Promephitis_larteti","species","species",NA,"Chordata","Mammalia","Carnivora","Mephitidae","Promephitis",NA,NA,NA,NA,33815,36651,36905,104743,41162,NA,438448,438448,"Promephitis","larteti"
"cf._Arctotherium_wingei",NA,"Arctotherium_wingei","Arctotherium_wingei","species","species",NA,"Chordata","Mammalia","Carnivora","Ursidae","Arctotherium",NA,NA,"cf.",NA,33815,36651,36905,41301,44307,NA,264376,264376,"Arctotherium","wingei"
"Lophocyon_n._sp._paraskevaidisi",NA,"Lophocyon_paraskevaidisi","Lophocyon_paraskevaidisi","species","species",NA,"Chordata","Mammalia","Carnivora","Viverridae","Lophocyon",NA,NA,NA,"n. sp.",33815,36651,36905,40997,56925,NA,389401,389401,"Lophocyon","paraskevaidisi"
"Euboictis_aliverensis",NA,"Euboictis_aliverensis","Euboictis_aliverensis","species","species",NA,"Chordata","Mammalia","Carnivora","Viverridae","Euboictis",NA,NA,NA,NA,33815,36651,36905,40997,470238,NA,470239,470239,"Euboictis","aliverensis"
"Eira_cf._barbara",NA,"Eira_barbara","Eira_barbara","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Eira",NA,NA,NA,"cf.",33815,36651,36905,41086,159113,NA,232924,104166,"Eira","barbara"
"Mustela_n._sp._palaeattica",NA,"Mustela_palaeattica","Mustela_palaeattica","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Mustela",NA,NA,NA,"n. sp.",33815,36651,36905,41086,41139,NA,394093,394093,"Mustela","palaeattica"
"Machairodus_n._sp._schlosseri","recombined as","Paramachaerodus_schlosseri","Paramachaerodus_schlosseri","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Paramachaerodus",NA,NA,NA,"n. sp.",33815,36651,36905,41045,41067,NA,394094,394094,"Paramachaerodus","schlosseri"
"Mustelictis_aff._olivieri",NA,"Mustelictis_olivieri","Mustelictis_olivieri","species","species",NA,"Chordata","Mammalia","Carnivora","NO_FAMILY_SPECIFIED","Mustelictis",NA,NA,NA,"aff.",33815,36651,36905,NA,41141,NA,348908,348908,"Mustelictis","olivieri"
"Pachycynodon_cf._filholi",NA,"Pachycynodon_filholi","Pachycynodon_filholi","species","species",NA,"Chordata","Mammalia","Carnivora","Ursidae","Pachycynodon",NA,NA,NA,"cf.",33815,36651,36905,41301,41230,NA,433214,433214,"Pachycynodon","filholi"
"Pachycynodon_cf._dubius",NA,"Pachycynodon_dubius","Pachycynodon_dubius","species","species",NA,"Chordata","Mammalia","Carnivora","Ursidae","Pachycynodon",NA,NA,NA,"cf.",33815,36651,36905,41301,41230,NA,395669,395669,"Pachycynodon","dubius"
"Mustelictis_cf._major",NA,"Mustelictis_major","Mustelictis_major","species","species",NA,"Chordata","Mammalia","Carnivora","NO_FAMILY_SPECIFIED","Mustelictis",NA,NA,NA,"cf.",33815,36651,36905,NA,41141,NA,433218,433218,"Mustelictis","major"
"n._gen._Peignictis_n._sp._pseudamphictis",NA,"Peignictis_pseudamphictis","Peignictis_pseudamphictis","species","species",NA,"Chordata","Mammalia","Carnivora","NO_FAMILY_SPECIFIED","Peignictis",NA,NA,"n. gen.","n. sp.",33815,36651,36905,NA,395672,NA,395673,395673,"Peignictis","pseudamphictis"
"Eofelis_edwardsi","recombined as","Eofelis_edwardsii","Eofelis_edwardsii","species","species",NA,"Chordata","Mammalia","Carnivora","Nimravidae","Eofelis",NA,NA,NA,NA,33815,36651,36905,41036,41053,NA,433220,350412,"Eofelis","edwardsii"
"Vulpes_n._sp._marinosi","subjective synonym of","Vulpes_praeglacialis","Vulpes_praeglacialis","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Vulpes",NA,NA,NA,"n. sp.",33815,36651,36905,41189,41248,NA,474918,433158,"Vulpes","praeglacialis"
"Galidia_elegans",NA,"Galidia_elegans","Galidia_elegans","species","species",NA,"Chordata","Mammalia","Carnivora","Eupleridae","Galidia",NA,NA,NA,NA,33815,36651,36905,158503,232079,NA,232126,232126,"Galidia","elegans"
"Felis_lybica",NA,"Felis_lybica","Felis_lybica","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Felis",NA,NA,NA,NA,33815,36651,36905,41045,41055,NA,224043,224043,"Felis","lybica"
"Viverricula_indica","subjective synonym of","Viverricula_malaccensis","Viverricula_malaccensis","species","species",NA,"Chordata","Mammalia","Carnivora","Viverridae","Viverricula",NA,NA,NA,NA,33815,36651,36905,40997,41019,NA,232168,231969,"Viverricula","malaccensis"
"Eucyon_n._sp._monticinensis",NA,"Eucyon_monticinensis","Eucyon_monticinensis","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Eucyon",NA,NA,NA,"n. sp.",33815,36651,36905,41189,41213,NA,433181,433181,"Eucyon","monticinensis"
"Mellivora_benfieldi",NA,"Mellivora_benfieldi","Mellivora_benfieldi","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Mellivora",NA,NA,NA,NA,33815,36651,36905,41086,41132,NA,470437,470437,"Mellivora","benfieldi"
"Thalassictis_wongii",NA,"Thalassictis_wongii","Thalassictis_wongii","species","species",NA,"Chordata","Mammalia","Carnivora","Hyaenidae","Thalassictis",NA,NA,NA,NA,33815,36651,36905,41020,41035,NA,470498,470498,"Thalassictis","wongii"
