"MDD_syn_ID","SIDNUM","MDD_species","MDD_root_name","MDD_original_combination","now_accepted_name","string_distance","match_notes","MDD_family","FAMILY","MDD_continent","now_continent","MIN_AGE","MAX_AGE","MDD_species_id","MDD_author","MDD_year","MDD_authority_parentheses","SUBCLASSORSUPERORDER","ORDER","SUBORDERORSUPERFAMILY","SUBFAMILY","GENUS","SPECIES","now_accepted_rank","accepted_match"
100004939,80509,"Urva_brachyurus","hosei","Herpestes_hosei","Barbourofelis_lovei",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Barbourofelidae","Asia","Americas",7.59,10.09,1006051,"Jentink",1903,1,"Eutheria","Carnivora","indet.","indet.","Barbourofelis","lovei","species",FALSE
100039728,80509,"Urva_brachyurus","hosei","Herpestes_brachyurus_hosei","Barbourofelis_lovei",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Barbourofelidae","Asia","Americas",7.59,10.09,1006051,"Wozencraft",2005,1,"Eutheria","Carnivora","indet.","indet.","Barbourofelis","lovei","species",FALSE
100006665,80224,"Diplogale_hosei","hosei","Hemigale_hosei","Cormocyon_copei",2,"different spelling on genus (mdd root, now accepted)","Viverridae","Canidae","Asia","Americas",19.09,29.75,1006094,"O. Thomas",1892,1,"Eutheria","Carnivora","Caniformia","Borophaginae","Cormocyon","copei","species",FALSE
100006665,20505,"Diplogale_hosei","hosei","Hemigale_hosei","Amphimachairodus_copei",2,"different spelling on genus (mdd root, now accepted)","Viverridae","Felidae","Asia","Europe",8.9,9.9,1006094,"O. Thomas",1892,1,"Eutheria","Carnivora","Feliformia","Machairodontinae","Amphimachairodus","copei","species",FALSE
100033269,80224,"Diplogale_hosei","hosei","Diplogale_hosei","Cormocyon_copei",2,"different spelling on genus (mdd root, now accepted)","Viverridae","Canidae","Asia","Americas",19.09,29.75,1006094,"O. Thomas",1912,0,"Eutheria","Carnivora","Caniformia","Borophaginae","Cormocyon","copei","species",FALSE
100033269,20505,"Diplogale_hosei","hosei","Diplogale_hosei","Amphimachairodus_copei",2,"different spelling on genus (mdd root, now accepted)","Viverridae","Felidae","Asia","Europe",8.9,9.9,1006094,"O. Thomas",1912,0,"Eutheria","Carnivora","Feliformia","Machairodontinae","Amphimachairodus","copei","species",FALSE
100034931,80224,"Diplogale_hosei","hosei","Hemigalus_hosei","Cormocyon_copei",2,"different spelling on genus (mdd root, now accepted)","Viverridae","Canidae","Asia","Americas",19.09,29.75,1006094,"Chasen",1940,1,"Eutheria","Carnivora","Caniformia","Borophaginae","Cormocyon","copei","species",FALSE
100034931,20505,"Diplogale_hosei","hosei","Hemigalus_hosei","Amphimachairodus_copei",2,"different spelling on genus (mdd root, now accepted)","Viverridae","Felidae","Asia","Europe",8.9,9.9,1006094,"Chasen",1940,1,"Eutheria","Carnivora","Feliformia","Machairodontinae","Amphimachairodus","copei","species",FALSE
100004939,80224,"Urva_brachyurus","hosei","Herpestes_hosei","Cormocyon_copei",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Canidae","Asia","Americas",19.09,29.75,1006051,"Jentink",1903,1,"Eutheria","Carnivora","Caniformia","Borophaginae","Cormocyon","copei","species",FALSE
100004939,20505,"Urva_brachyurus","hosei","Herpestes_hosei","Amphimachairodus_copei",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Felidae","Asia","Europe",8.9,9.9,1006051,"Jentink",1903,1,"Eutheria","Carnivora","Feliformia","Machairodontinae","Amphimachairodus","copei","species",FALSE
100039728,80224,"Urva_brachyurus","hosei","Herpestes_brachyurus_hosei","Cormocyon_copei",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Canidae","Asia","Americas",19.09,29.75,1006051,"Wozencraft",2005,1,"Eutheria","Carnivora","Caniformia","Borophaginae","Cormocyon","copei","species",FALSE
100039728,20505,"Urva_brachyurus","hosei","Herpestes_brachyurus_hosei","Amphimachairodus_copei",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Felidae","Asia","Europe",8.9,9.9,1006051,"Wozencraft",2005,1,"Eutheria","Carnivora","Feliformia","Machairodontinae","Amphimachairodus","copei","species",FALSE
100006665,33721,"Diplogale_hosei","hosei","Hemigale_hosei","Viverra_howeli",2,"different spelling on genus (mdd root, now accepted)","Viverridae","Viverridae","Asia","Africa",5.3,7.1,1006094,"O. Thomas",1892,1,"Eutheria","Carnivora","Feliformia","Viverrinae","Viverra","howeli","species",FALSE
100033269,33721,"Diplogale_hosei","hosei","Diplogale_hosei","Viverra_howeli",2,"different spelling on genus (mdd root, now accepted)","Viverridae","Viverridae","Asia","Africa",5.3,7.1,1006094,"O. Thomas",1912,0,"Eutheria","Carnivora","Feliformia","Viverrinae","Viverra","howeli","species",FALSE
100034931,33721,"Diplogale_hosei","hosei","Hemigalus_hosei","Viverra_howeli",2,"different spelling on genus (mdd root, now accepted)","Viverridae","Viverridae","Asia","Africa",5.3,7.1,1006094,"Chasen",1940,1,"Eutheria","Carnivora","Feliformia","Viverrinae","Viverra","howeli","species",FALSE
100004939,33721,"Urva_brachyurus","hosei","Herpestes_hosei","Viverra_howeli",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Viverridae","Asia","Africa",5.3,7.1,1006051,"Jentink",1903,1,"Eutheria","Carnivora","Feliformia","Viverrinae","Viverra","howeli","species",FALSE
100039728,33721,"Urva_brachyurus","hosei","Herpestes_brachyurus_hosei","Viverra_howeli",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Viverridae","Asia","Africa",5.3,7.1,1006051,"Wozencraft",2005,1,"Eutheria","Carnivora","Feliformia","Viverrinae","Viverra","howeli","species",FALSE
100006665,33775,"Diplogale_hosei","hosei","Hemigale_hosei","Sahelictis_korei",2,"different spelling on genus (mdd root, now accepted)","Viverridae","Viverridae","Asia","Africa",5.3,7.1,1006094,"O. Thomas",1892,1,"Eutheria","Carnivora","Feliformia","Viverrinae","Sahelictis","korei","species",FALSE
100033269,33775,"Diplogale_hosei","hosei","Diplogale_hosei","Sahelictis_korei",2,"different spelling on genus (mdd root, now accepted)","Viverridae","Viverridae","Asia","Africa",5.3,7.1,1006094,"O. Thomas",1912,0,"Eutheria","Carnivora","Feliformia","Viverrinae","Sahelictis","korei","species",FALSE
100034931,33775,"Diplogale_hosei","hosei","Hemigalus_hosei","Sahelictis_korei",2,"different spelling on genus (mdd root, now accepted)","Viverridae","Viverridae","Asia","Africa",5.3,7.1,1006094,"Chasen",1940,1,"Eutheria","Carnivora","Feliformia","Viverrinae","Sahelictis","korei","species",FALSE
100004939,33775,"Urva_brachyurus","hosei","Herpestes_hosei","Sahelictis_korei",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Viverridae","Asia","Africa",5.3,7.1,1006051,"Jentink",1903,1,"Eutheria","Carnivora","Feliformia","Viverrinae","Sahelictis","korei","species",FALSE
100039728,33775,"Urva_brachyurus","hosei","Herpestes_brachyurus_hosei","Sahelictis_korei",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Viverridae","Asia","Africa",5.3,7.1,1006051,"Wozencraft",2005,1,"Eutheria","Carnivora","Feliformia","Viverrinae","Sahelictis","korei","species",FALSE
100031538,80190,"Dusicyon_australis","darwini","Dusicyon_darwini","Cynodesmus_martini",2,"different spelling on genus (mdd root, now accepted)","Canidae","Canidae","South America","Americas",28,29.75,1005950,"O. Thomas",1914,0,"Eutheria","Carnivora","Caniformia","Hesperocyoninae","Cynodesmus","martini","species",FALSE
100031538,82094,"Dusicyon_australis","darwini","Dusicyon_darwini","Leptarctus_martini",2,"different spelling on genus (mdd root, now accepted)","Canidae","Mustelidae","South America","Americas",12.57,14.78,1005950,"O. Thomas",1914,0,"Eutheria","Carnivora","Caniformia","Leptarctinae","Leptarctus","martini","species",FALSE
100031538,80519,"Dusicyon_australis","darwini","Dusicyon_darwini","Pratifelis_martini",2,"different spelling on genus (mdd root, now accepted)","Canidae","Felidae","South America","Americas",9.07,10.09,1005950,"O. Thomas",1914,0,"Eutheria","Carnivora","Feliformia","Felinae","Pratifelis","martini","species",FALSE
100028212,80190,"Herpailurus_yagouaroundi","darwini","Felis_darwini","Cynodesmus_martini",2,"different spelling on genus (mdd root, now accepted)","Felidae","Canidae","North America|South America","Americas",28,29.75,1005991,"Cabrera",1958,1,"Eutheria","Carnivora","Caniformia","Hesperocyoninae","Cynodesmus","martini","species",FALSE
100028212,82094,"Herpailurus_yagouaroundi","darwini","Felis_darwini","Leptarctus_martini",2,"different spelling on genus (mdd root, now accepted)","Felidae","Mustelidae","North America|South America","Americas",12.57,14.78,1005991,"Cabrera",1958,1,"Eutheria","Carnivora","Caniformia","Leptarctinae","Leptarctus","martini","species",FALSE
100028212,80519,"Herpailurus_yagouaroundi","darwini","Felis_darwini","Pratifelis_martini",2,"different spelling on genus (mdd root, now accepted)","Felidae","Felidae","North America|South America","Americas",9.07,10.09,1005991,"Cabrera",1958,1,"Eutheria","Carnivora","Feliformia","Felinae","Pratifelis","martini","species",FALSE
100003752,82049,"Dusicyon_avus","avus","Canis_avus","Borophagus_parvus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Canidae","South America","Americas",4.91,6.88,1005951,"Burmeister",1866,1,"Eutheria","Carnivora","Caniformia","Borophaginae","Borophagus","parvus","species",FALSE
100003752,80277,"Dusicyon_avus","avus","Canis_avus","Bassariscus_parvus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Procyonidae","South America","Americas",7.59,15.97,1005951,"Burmeister",1866,1,"Eutheria","Carnivora","Musteloidea","Procyoninae","Bassariscus","parvus","species",FALSE
100003752,80458,"Dusicyon_avus","avus","Canis_avus","Parictis_parvus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Ursidae","South America","Americas",32.1,33.9,1005951,"Burmeister",1866,1,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","parvus","species",FALSE
100003752,32006,"Dusicyon_avus","avus","Canis_avus","Promephitis_parvus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Mephitidae","South America","Asia",7.6,9.9,1005951,"Burmeister",1866,1,"Eutheria","Carnivora","indet.","indet.","Promephitis","parvus","species",FALSE
100046102,82049,"Dusicyon_avus","avus","Dusicyon_avus","Borophagus_parvus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Canidae","South America","Americas",4.91,6.88,1005951,"Mammal Diversity Database",2018,0,"Eutheria","Carnivora","Caniformia","Borophaginae","Borophagus","parvus","species",FALSE
100046102,80277,"Dusicyon_avus","avus","Dusicyon_avus","Bassariscus_parvus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Procyonidae","South America","Americas",7.59,15.97,1005951,"Mammal Diversity Database",2018,0,"Eutheria","Carnivora","Musteloidea","Procyoninae","Bassariscus","parvus","species",FALSE
100046102,80458,"Dusicyon_avus","avus","Dusicyon_avus","Parictis_parvus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Ursidae","South America","Americas",32.1,33.9,1005951,"Mammal Diversity Database",2018,0,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","parvus","species",FALSE
100046102,32006,"Dusicyon_avus","avus","Dusicyon_avus","Promephitis_parvus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Mephitidae","South America","Asia",7.6,9.9,1005951,"Mammal Diversity Database",2018,0,"Eutheria","Carnivora","indet.","indet.","Promephitis","parvus","species",FALSE
100003752,80258,"Dusicyon_avus","avus","Canis_avus","Epicyon_saevus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Canidae","South America","Americas",6.88,14.78,1005951,"Burmeister",1866,1,"Eutheria","Carnivora","Caniformia","Borophaginae","Epicyon","saevus","species",FALSE
100046102,80258,"Dusicyon_avus","avus","Dusicyon_avus","Epicyon_saevus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Canidae","South America","Americas",6.88,14.78,1005951,"Mammal Diversity Database",2018,0,"Eutheria","Carnivora","Caniformia","Borophaginae","Epicyon","saevus","species",FALSE
100003752,24501,"Dusicyon_avus","avus","Canis_avus","Leptoplesictis_atavus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Herpestidae","South America","Europe",14.2,17.2,1005951,"Burmeister",1866,1,"Eutheria","Carnivora","indet.","indet.","Leptoplesictis","atavus","species",FALSE
100046102,24501,"Dusicyon_avus","avus","Dusicyon_avus","Leptoplesictis_atavus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Herpestidae","South America","Europe",14.2,17.2,1005951,"Mammal Diversity Database",2018,0,"Eutheria","Carnivora","indet.","indet.","Leptoplesictis","atavus","species",FALSE
100005247,80137,"Eira_barbara","sinuensis","Mustela_sinuensis","Miacis_uintensis",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Miacidae","North America|South America","Americas",39.83,45.38,1005815,"von Humboldt",1812,1,"Eutheria","Carnivora","indet.","indet.","Miacis","uintensis","species",FALSE
100039097,80137,"Eira_barbara","sinuensis","Eira_barbara_sinuensis","Miacis_uintensis",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Miacidae","North America|South America","Americas",39.83,45.38,1005815,"Wozencraft",2005,0,"Eutheria","Carnivora","indet.","indet.","Miacis","uintensis","species",FALSE
100005247,80370,"Eira_barbara","sinuensis","Mustela_sinuensis","Dinogale_siouxensis",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Mustelidae","North America|South America","Americas",15.97,17.34,1005815,"von Humboldt",1812,1,"Eutheria","Carnivora","Caniformia","indet.","Dinogale","siouxensis","species",FALSE
100039097,80370,"Eira_barbara","sinuensis","Eira_barbara_sinuensis","Dinogale_siouxensis",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Mustelidae","North America|South America","Americas",15.97,17.34,1005815,"Wozencraft",2005,0,"Eutheria","Carnivora","Caniformia","indet.","Dinogale","siouxensis","species",FALSE
100005247,21758,"Eira_barbara","sinuensis","Mustela_sinuensis","Indarctos_sinensis",1,"different spelling on genus (mdd root, now accepted)","Mustelidae","Ursidae","North America|South America","Asia",5.3,8.9,1005815,"von Humboldt",1812,1,"Eutheria","Carnivora","indet.","Ursinae","Indarctos","sinensis","species",FALSE
100005247,31598,"Eira_barbara","sinuensis","Mustela_sinuensis","Parataxidea_sinensis",1,"different spelling on genus (mdd root, now accepted)","Mustelidae","Mustelidae","North America|South America","Asia",2.6,8.9,1005815,"von Humboldt",1812,1,"Eutheria","Carnivora","Caniformia","indet.","Parataxidea","sinensis","species",FALSE
100039097,21758,"Eira_barbara","sinuensis","Eira_barbara_sinuensis","Indarctos_sinensis",1,"different spelling on genus (mdd root, now accepted)","Mustelidae","Ursidae","North America|South America","Asia",5.3,8.9,1005815,"Wozencraft",2005,0,"Eutheria","Carnivora","indet.","Ursinae","Indarctos","sinensis","species",FALSE
100039097,31598,"Eira_barbara","sinuensis","Eira_barbara_sinuensis","Parataxidea_sinensis",1,"different spelling on genus (mdd root, now accepted)","Mustelidae","Mustelidae","North America|South America","Asia",2.6,8.9,1005815,"Wozencraft",2005,0,"Eutheria","Carnivora","Caniformia","indet.","Parataxidea","sinensis","species",FALSE
100005249,80488,"Eira_barbara","gulina","Mustela_gulina","Dinictis_felina",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Nimravidae","North America|South America","Americas",29.75,37.39,1005815,"H. R. Schinz",1821,1,"Eutheria","Carnivora","indet.","Nimravinae","Dinictis","felina","species",FALSE
100030441,80416,"Eira_barbara","montana","Canis_montanus","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Amphicyonidae","North America|South America","Americas",34.7,35.24,1005815,"H. Lichtenstein",1830,1,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100030441,80461,"Eira_barbara","montana","Canis_montanus","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Ursidae","North America|South America","Americas",33.9,35.24,1005815,"H. Lichtenstein",1830,1,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100005382,80416,"Lontra_felina","montana","Lutra_montana","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Amphicyonidae","South America","Americas",34.7,35.24,1005845,"von Tschudi",1844,1,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100005382,80461,"Lontra_felina","montana","Lutra_montana","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Ursidae","South America","Americas",33.9,35.24,1005845,"von Tschudi",1844,1,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100005381,80416,"Lontra_longicaudis","montana","Lutra_montana","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Amphicyonidae","South America","Americas",34.7,35.24,1005846,"von Tschudi",1845,1,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100005381,80461,"Lontra_longicaudis","montana","Lutra_montana","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Ursidae","South America","Americas",33.9,35.24,1005846,"von Tschudi",1845,1,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100003775,80416,"Lycalopex_culpaeus","montana","Canis_montanus","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Amphicyonidae","South America","Americas",34.7,35.24,1005954,"Prichard",1902,1,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100003775,80461,"Lycalopex_culpaeus","montana","Canis_montanus","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Ursidae","South America","Americas",33.9,35.24,1005954,"Prichard",1902,1,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100006305,80416,"Nasua_nasua","montana","Nasua_montana","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Procyonidae","Amphicyonidae","South America","Americas",34.7,35.24,1005888,"von Tschudi",1844,0,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100006305,80461,"Nasua_nasua","montana","Nasua_montana","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Procyonidae","Ursidae","South America","Americas",33.9,35.24,1005888,"von Tschudi",1844,0,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100006304,80416,"Nasua_nasua","montana","Nasua_montana","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Procyonidae","Amphicyonidae","South America","Americas",34.7,35.24,1005888,"von Tschudi",1845,0,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100006304,80461,"Nasua_nasua","montana","Nasua_montana","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Procyonidae","Ursidae","South America","Americas",33.9,35.24,1005888,"von Tschudi",1845,0,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100031027,80416,"Taxidea_taxus","montana","Meles_montanus","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Amphicyonidae","North America","Americas",34.7,35.24,1005880,"J. Richardson",1829,1,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100031027,80461,"Taxidea_taxus","montana","Meles_montanus","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Ursidae","North America","Americas",33.9,35.24,1005880,"J. Richardson",1829,1,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100050538,80416,"Vulpes_vulpes","montana","Vulpes_montanus","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Amphicyonidae","Africa|Asia|Europe|North America","Americas",34.7,35.24,1005977,"B. H. Hodgson",1842,0,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100050538,80461,"Vulpes_vulpes","montana","Vulpes_montanus","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Ursidae","Africa|Asia|Europe|North America","Americas",33.9,35.24,1005977,"B. H. Hodgson",1842,0,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100053493,80416,"Vulpes_vulpes","montana","Vulpes_montana","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Amphicyonidae","Africa|Asia|Europe|North America","Americas",34.7,35.24,1005977,"J. E. Gray",1869,0,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100053493,80461,"Vulpes_vulpes","montana","Vulpes_montana","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Ursidae","Africa|Asia|Europe|North America","Americas",33.9,35.24,1005977,"J. E. Gray",1869,0,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100056838,80416,"Vulpes_vulpes","montana","Canis_(Vulpes)_montanus","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Amphicyonidae","Africa|Asia|Europe|North America","Americas",34.7,35.24,1005977,"Blanford",1875,1,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100056838,80461,"Vulpes_vulpes","montana","Canis_(Vulpes)_montanus","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Ursidae","Africa|Asia|Europe|North America","Americas",33.9,35.24,1005977,"Blanford",1875,1,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100039271,80416,"Nasua_nasua","montana","Nasua_nasua_montana","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Procyonidae","Amphicyonidae","South America","Americas",34.7,35.24,1005888,"Wozencraft",2005,0,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100039271,80461,"Nasua_nasua","montana","Nasua_nasua_montana","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Procyonidae","Ursidae","South America","Americas",33.9,35.24,1005888,"Wozencraft",2005,0,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100006018,80416,"Taxidea_taxus","montana","Taxidea_taxus_montana","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Amphicyonidae","North America","Americas",34.7,35.24,1005880,"Schantz",1950,0,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100006018,80461,"Taxidea_taxus","montana","Taxidea_taxus_montana","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Ursidae","North America","Americas",33.9,35.24,1005880,"Schantz",1950,0,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100004960,80416,"Urva_edwardsii","montana","Herpestes_griseus_montanus","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Amphicyonidae","Asia","Americas",34.7,35.24,1006052,"Bechthold",1936,1,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100004960,80461,"Urva_edwardsii","montana","Herpestes_griseus_montanus","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Ursidae","Asia","Americas",33.9,35.24,1006052,"Bechthold",1936,1,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100039733,80416,"Urva_edwardsii","montana","Herpestes_edwardsi_montanus","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Amphicyonidae","Asia","Americas",34.7,35.24,1006052,"Wozencraft",2005,1,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100039733,80461,"Urva_edwardsii","montana","Herpestes_edwardsi_montanus","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Ursidae","Asia","Americas",33.9,35.24,1006052,"Wozencraft",2005,1,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100043145,80416,"Urva_edwardsii","montana","Herpestes_edwardsii_montanus","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Amphicyonidae","Asia","Americas",34.7,35.24,1006052,"D. E. Wilson & Mittermeier",2009,1,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100043145,80461,"Urva_edwardsii","montana","Herpestes_edwardsii_montanus","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Herpestidae","Ursidae","Asia","Americas",33.9,35.24,1006052,"D. E. Wilson & Mittermeier",2009,1,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100003979,80416,"Vulpes_vulpes","montana","Canis_vulpes_montana","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Amphicyonidae","Africa|Asia|Europe|North America","Americas",34.7,35.24,1005977,"J. T. Pearson",1836,1,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100003979,80461,"Vulpes_vulpes","montana","Canis_vulpes_montana","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Ursidae","Africa|Asia|Europe|North America","Americas",33.9,35.24,1005977,"J. T. Pearson",1836,1,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100039467,80416,"Vulpes_vulpes","montana","Vulpes_vulpes_montana","Brachyrhynchocyon_montanus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Amphicyonidae","Africa|Asia|Europe|North America","Americas",34.7,35.24,1005977,"Wozencraft",2005,0,"Eutheria","Carnivora","Caniformia","Daphoeninae","Brachyrhynchocyon","montanus","species",FALSE
100039467,80461,"Vulpes_vulpes","montana","Vulpes_vulpes_montana","Parictis_montanus",2,"different spelling on genus (mdd root, now accepted)","Canidae","Ursidae","Africa|Asia|Europe|North America","Americas",33.9,35.24,1005977,"Wozencraft",2005,0,"Eutheria","Carnivora","indet.","Amphicynodontinae","Parictis","montanus","species",FALSE
100030441,20153,"Eira_barbara","montana","Canis_montanus","Thalassictis_montadai",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Hyaenidae","North America|South America","Europe | Asia",9.9,12.85,1005815,"H. Lichtenstein",1830,1,"Eutheria","Carnivora","Feliformia","indet.","Thalassictis","montadai","species",FALSE
100030441,23582,"Eira_barbara","montana","Canis_montanus","Thalassictis_montadai",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Hyaenidae","North America|South America","Europe",8.9,11.2,1005815,"H. Lichtenstein",1830,1,"Eutheria","Carnivora","Feliformia","indet.","Thalassictis","montadai","species",FALSE
100005382,20153,"Lontra_felina","montana","Lutra_montana","Thalassictis_montadai",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Hyaenidae","South America","Europe | Asia",9.9,12.85,1005845,"von Tschudi",1844,1,"Eutheria","Carnivora","Feliformia","indet.","Thalassictis","montadai","species",FALSE
100005382,23582,"Lontra_felina","montana","Lutra_montana","Thalassictis_montadai",2,"different spelling on genus (mdd root, now accepted)","Mustelidae","Hyaenidae","South America","Europe",8.9,11.2,1005845,"von Tschudi",1844,1,"Eutheria","Carnivora","Feliformia","indet.","Thalassictis","montadai","species",FALSE
