"SUBCLASSORSUPERORDER","ORDER","SUBORDERORSUPERFAMILY","FAMILY","SUBFAMILY","GENUS","SPECIES","SIDNUM","now_accepted_name","now_accepted_rank","MAX_AGE","MIN_AGE","now_continent"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","arctos",25199,"Ursus_arctos","species",1.9,0,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Felis","silvestris",25319,"Felis_silvestris","species",2.58,0,"Europe | Africa | Asia"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Cuon","alpinus",25241,"Cuon_alpinus","species",0.379,0.014,"Europe"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Vulpes","lagopus",25242,"Vulpes_lagopus","species",1.9,0,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Gulo","gulo",25243,"Gulo_gulo","species",0.3,0,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","erminea",25271,"Mustela_erminea","species",0.781,0,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","martes",25224,"Martes_martes","species",2.58,0,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Canis","lupus",25446,"Canis_lupus","species",0.115,0,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","eversmanni",25444,"Mustela_eversmanni","species",0.781,0,"Asia | Europe"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Cuon","alpinus",25449,"Cuon_alpinus","species",1.9,0,"Asia | Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","sibirica",25451,"Mustela_sibirica","species",0.774,0,"Asia | Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","Hyaeninae","Crocuta","ultima",29573,"Crocuta_ultima","species",1.9,0.001,"Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Panthera","microtis",29818,"Panthera_microtis","species",1.2,0.0117,"Asia"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Vulpes","vulpes",29999,"Vulpes_vulpes","species",0.018,0.017,"Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Vormela","peregusna",25377,"Vormela_peregusna","species",1.981,0,"Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Lutra","lutra",25454,"Lutra_lutra","species",1.29585,0,"Asia | Europe"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","rossicus",25514,"Ursus_rossicus","species",0.174,0.0117,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Cuon","alpinus",25064,"Cuon_alpinus","species",1.9,0.0117,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Canis","aureus",22781,"Canis_aureus","species",2.19,0,"Asia | Africa | Europe"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Felis","chaus",25424,"Felis_chaus","species",1.9,0.0117,"Asia | Europe"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Canis","lupus",25374,"Canis_lupus","species",0.125,0.053,"Asia"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","arctos",25376,"Ursus_arctos","species",0.78,0.053,"Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Felis","lybica",31018,"Felis_lybica","species",5.333,0,"Asia | Africa"
"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Pristiphoca","vetusta",31187,"Pristiphoca_vetusta","species",14.2,11.2,"Europe"
"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Lophocyon","carpathicus",25410,"Lophocyon_carpathicus","species",12.85,11.2,"Europe"
"Eutheria","Carnivora","Caniformia","Canidae","indet.","Nyctereutes","procyonoides",25448,"Nyctereutes_procyonoides","species",0.774,0,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","flavigula",25453,"Martes_flavigula","species",1.29585,0,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Prionailurus","bengalensis",34133,"Prionailurus_bengalensis","species",1.9,0,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","zibellina",25452,"Martes_zibellina","species",0.0425,0,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","minimus",25542,"Ursus_minimus","species",2.5,1.9,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Baranogale","balkanica",25702,"Baranogale_balkanica","species",2.5,1.9,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","nivalis",25557,"Mustela_nivalis","species",0.125,0,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","arctos",30994,"Ursus_arctos","species",0.04,0.04,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","putorius",30995,"Mustela_putorius","species",0.04,0.04,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Meles","hollitzeri",25614,"Meles_hollitzeri","species",0.621,0.583,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","rossicus",25314,"Ursus_rossicus","species",0.019,0.018,"Europe"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Canis","tamanensis",25667,"Canis_tamanensis","species",1.9,0.774,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","thibetanus",25672,"Ursus_thibetanus","species",1.677,0.014,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Felis","catus",25676,"Felis_catus","species",0.0351,0,"Europe | Asia"
"Eutheria","Carnivora","indet.","Amphicynodontidae","indet.","Amphicynodon","teilhardi",30239,"Amphicynodon_teilhardi","species",33.9,23.03,"Asia"
"Eutheria","Carnivora","indet.","Stenoplesictidae","indet.","Asiavorator","altidens",32671,"Asiavorator_altidens","species",33.9,23.03,"Asia"
"Eutheria","Carnivora","indet.","Nimravidae","Nimravinae","Nimravus","mongoliensis",30218,"Nimravus_mongoliensis","species",41.266666666667,8,"Asia"
"Eutheria","Carnivora","indet.","Stenoplesictidae","indet.","Shandgolictis","elegans",32677,"Shandgolictis_elegans","species",33.9,20.44,"Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Amphicticeps","shackelfordi",30306,"Amphicticeps_shackelfordi","species",33.9,23.03,"Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Lynx","pardinus",25688,"Lynx_pardinus","species",1.778,0.03,"Europe"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Panthera","leo",86328,"Panthera_leo","species",0.379,0.374,"Europe"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyoninae","Ysengrinia","ginsburgi",25773,"Ysengrinia_ginsburgi","species",16.4,14.2,"Africa"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Namibictis","senuti",25774,"Namibictis_senuti","species",16.4,14.2,"Africa"
"Eutheria","Carnivora","indet.","Stenoplesictidae","indet.","Africanictis","meini",25775,"Africanictis_meini","species",16.4,14.2,"Africa"
"Eutheria","Carnivora","Feliformia","Felidae","indet.","Diamantofelis","ferox",25777,"Diamantofelis_ferox","species",16.4,14.2,"Africa"
"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Orangictis","gariepensis",29345,"Orangictis_gariepensis","species",16.4,14.2,"Africa"
"Eutheria","Carnivora","indet.","Stenoplesictidae","indet.","Africanictis","hyaenoides",29346,"Africanictis_hyaenoides","species",16.4,14.2,"Africa"
"Eutheria","Carnivora","Feliformia","Felidae","indet.","Namafelis","minor",29347,"Namafelis_minor","species",16.4,14.2,"Africa"
"Eutheria","Carnivora","indet.","Mephitidae","indet.","Promephitis","majori",86839,"Promephitis_majori","species",7.6,7.1,"Europe"
"Eutheria","Carnivora","indet.","Herpestidae","indet.","Herpestides","afarensis",25874,"Herpestides_afarensis","species",8.5,8.5,"Africa"
"Eutheria","Carnivora","indet.","Miacidae","indet.","Miacis","latouri",26640,"Miacis_latouri","species",55.96,55.79,"Europe"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Cynodictis","minor",26163,"Cynodictis_minor","species",28.465,23.03,"Asia"
"Eutheria","Carnivora","Caniformia","Ailuridae","indet.","Amphictis","minor",27412,"Amphictis_minor","species",28.465,23.03,"Asia"
"Eutheria","Carnivora","indet.","Miacidae","indet.","Miacis","invictus",26041,"Miacis_invictus","species",48.63,33.9,"Asia"
"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Halichoerus","grypus",26222,"Halichoerus_grypus","species",0.0117,0,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Enhydra","hispida",26225,"Enhydra_hispida","species",0.0117,0,"Europe"
"Eutheria","Carnivora","indet.","Miacidae","indet.","Miacis","exilis",26421,"Miacis_exilis","species",37.39,36.65,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Cephalogale","geoffroyi",27089,"Cephalogale_geoffroyi","species",23.26,23,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Bathygale","julieni",27090,"Bathygale_julieni","species",23.26,23,"Europe"
"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Plesictis","bransatensis",27091,"Plesictis_bransatensis","species",23.26,23,"Europe"
"Eutheria","Carnivora","Caniformia","Ailuridae","indet.","Amphictis","borbonica",27093,"Amphictis_borbonica","species",23.26,23,"Europe"
"Eutheria","Carnivora","indet.","Stenoplesictidae","indet.","Stenogale","gaillardi",27094,"Stenogale_gaillardi","species",23.26,23,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Cephalogale","bonali",27144,"Cephalogale_bonali","species",24.56,23,"Europe"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Haplocyon","dombrowskii",27263,"Haplocyon_dombrowskii","species",23.26,23,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Cyonarctos","dessei",85522,"Cyonarctos_dessei","species",24.56,23.86,"Europe"
"Eutheria","Carnivora","indet.","Stenoplesictidae","indet.","Stenoplesictis","cayluxi",26986,"Stenoplesictis_cayluxi","species",30.83,23.86,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Cephalogale","minor",27065,"Cephalogale_minor","species",24.56,23.86,"Europe"
"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Plesictis","stenogalinus",27066,"Plesictis_stenogalinus","species",24.56,23.86,"Europe"
"Eutheria","Carnivora","Caniformia","Ailuridae","indet.","Amphictis","ambigua",27067,"Amphictis_ambigua","species",24.56,23.26,"Europe"
"Eutheria","Carnivora","indet.","Nimravidae","Nimravinae","Nimravus","intermedius",26964,"Nimravus_intermedius","species",35.1,27.24,"Europe | Asia"
"Eutheria","Carnivora","indet.","Nimravidae","indet.","Quercylurus","major",27023,"Quercylurus_major","species",32.63,27.24,"Europe"
"Eutheria","Carnivora","indet.","Nimravidae","indet.","Dinailurictis","bonali",27024,"Dinailurictis_bonali","species",32.63,27.24,"Europe"
"Eutheria","Carnivora","indet.","Miacidae","indet.","Quercygale","helvetica",26758,"Quercygale_helvetica","species",44.76,43.43,"Europe"
"Eutheria","Carnivora","indet.","Miacidae","indet.","Paramiacis","exilis",26820,"Paramiacis_exilis","species",40.12,37.39,"Europe"
"Eutheria","Carnivora","indet.","Miacidae","indet.","Quercygale","angustidens",26821,"Quercygale_angustidens","species",40.12,36.65,"Europe"
"Eutheria","Carnivora","indet.","Miacidae","indet.","Simamphicyon","helveticus",26822,"Simamphicyon_helveticus","species",40.12,37.39,"Europe"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Cynodictis","lacustris",26939,"Cynodictis_lacustris","species",35.1,33.9,"Europe"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Cynodictis","compressidens",26940,"Cynodictis_compressidens","species",35.1,33.9,"Europe"
"Eutheria","Carnivora","indet.","Nimravidae","Nimravinae","Eusmilus","bidentatus",26955,"Eusmilus_bidentatus","species",33.77,32.63,"Europe"
"Eutheria","Carnivora","indet.","Nimravidae","indet.","Eofelis","edwarsii",26963,"Eofelis_edwarsii","species",32.63,30.83,"Europe"
"Eutheria","Carnivora","indet.","Amphicynodontidae","indet.","Amphicynodon","leptorhynchus",26984,"Amphicynodon_leptorhynchus","species",33.77,29.97,"Europe"
"Eutheria","Carnivora","indet.","Stenoplesictidae","indet.","Stenogale","gracilis",26985,"Stenogale_gracilis","species",30.83,29.97,"Europe"
"Eutheria","Carnivora","indet.","Amphicynodontidae","indet.","Amphicynodon","velaunus",27100,"Amphicynodon_velaunus","species",33.77,32.63,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Pachycynodon","dubius",27111,"Pachycynodon_dubius","species",33.77,30.83,"Europe"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Pseudocyonopsis","ambiguus",27134,"Pseudocyonopsis_ambiguus","species",27.24,25.41,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Cephalogale","brevirostris",27143,"Cephalogale_brevirostris","species",24.56,23,"Europe"
"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Plesictis","genetoides",27145,"Plesictis_genetoides","species",24.56,23.26,"Europe"
"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Plesictis","pygmaeus",27146,"Plesictis_pygmaeus","species",24.56,23.26,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Paralutra","garganensis",27200,"Paralutra_garganensis","species",7.1,5,"Europe"
"Eutheria","Carnivora","indet.","indet.","indet.","Palaeogale","ulysses",30303,"Palaeogale_ulysses","species",33.9,23.03,"Asia"
"Eutheria","Carnivora","indet.","indet.","indet.","Palaeogale","parvulus",30304,"Palaeogale_parvulus","species",33.9,28.465,"Asia"
"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Pachycynodon","tedfordi",30716,"Pachycynodon_tedfordi","species",32.63,28.82,"Asia"
"Eutheria","Carnivora","indet.","indet.","indet.","Palaeogale","parvula",30237,"Palaeogale_parvula","species",32.63,28.82,"Asia"
"Eutheria","Carnivora","indet.","Stenoplesictidae","Stenoplesictinae","Palaeoprionodon","gracilis",30238,"Palaeoprionodon_gracilis","species",33.9,28.465,"Asia"
"Eutheria","Carnivora","indet.","Stenoplesictidae","indet.","Stenoplesictis","elegans",30240,"Stenoplesictis_elegans","species",33.9,28.465,"Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","Lutrinae","Enhydriodon","ekecaman",27333,"Enhydriodon_ekecaman","species",4.195,4.108,"Africa"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Parahyaena","howelli",27335,"Parahyaena_howelli","species",5.333,2.58,"Africa"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Dinofelis","petteri",27336,"Dinofelis_petteri","species",5.333,2.58,"Africa"
"Eutheria","Carnivora","Caniformia","Mustelidae","Lutrinae","Enhydriodon","dikikae",82221,"Enhydriodon_dikikae","species",4.195,3.26,"Africa"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Skimnictis","efialtes",27459,"Skimnictis_efialtes","species",24.56,21.7,"Asia"
"Eutheria","Carnivora","indet.","Miacidae","indet.","Miacis","thailandicus",29658,"Miacis_thailandicus","species",35.1,33.77,"Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","Ischyrictini","Plesiogulo","praecocidens",27633,"Plesiogulo_praecocidens","species",7.9015,5.73,"Asia | Africa"
"Eutheria","Carnivora","indet.","Ursidae","Ursinae","Indarctos","zdanskyi",27678,"Indarctos_zdanskyi","species",7.2,5.3,"Asia"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Canis","multicuspus",85707,"Canis_multicuspus","species",4.3,4.187,"Asia"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Protictitherium","intermedium",27735,"Protictitherium_intermedium","species",17.235,11.63,"Asia"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Vulpes","vulpes",29295,"Vulpes_vulpes","species",2.5,0.0117,"Africa | Asia"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Canis","atrox",29296,"Canis_atrox","species",1.83,1.6,"Africa"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Canis","anthus",29306,"Canis_anthus","species",2.5,1.9,"Africa"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Canis","yuanmouensis",29773,"Canis_yuanmouensis","species",1.778,1.6594,"Asia"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Vulpes","chikushanensis",29775,"Vulpes_chikushanensis","species",2.58,0.781,"Asia"
"Eutheria","Carnivora","Feliformia","Viverridae","Viverrinae","Viverricula","malaccensis",29782,"Viverricula_malaccensis","species",1.778,0.0117,"Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Megantereon","nihowanensis",29783,"Megantereon_nihowanensis","species",2.581,0.35,"Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Ekorus","ekakeran",27819,"Ekorus_ekakeran","species",7.44,6.54,"Africa"
"Eutheria","Carnivora","Caniformia","Mustelidae","Lutrinae","Vishnuonyx","angololensis",27821,"Vishnuonyx_angololensis","species",7.44,6.54,"Africa"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Ictitherium","ebu",27825,"Ictitherium_ebu","species",7.44,4.2,"Africa"
"Eutheria","Carnivora","Feliformia","Felidae","indet.","Lokotunjailurus","emageritus",27829,"Lokotunjailurus_emageritus","species",7.44,5.3,"Africa"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Hyaena","abronia",29407,"Hyaena_abronia","species",7.44,1.8,"Africa"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Erokomellivora","lothagamensis",27867,"Erokomellivora_lothagamensis","species",6.54,5.3,"Africa"
"Eutheria","Carnivora","indet.","Barbourofelidae","indet.","Afrosmilus","africanus",28029,"Afrosmilus_africanus","species",20.4,16.4,"Africa"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Afrocyon","buroletti",28035,"Afrocyon_buroletti","species",20.44,13.82,"Africa"
"Eutheria","Carnivora","indet.","Barbourofelidae","indet.","Syrtosmilus","syrtensis",32080,"Syrtosmilus_syrtensis","species",20.44,13.82,"Africa"
"Eutheria","Carnivora","Caniformia","Mustelidae","Lutrinae","Torolutra","ougandensis",28117,"Torolutra_ougandensis","species",7.246,1.53,"Africa"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Dinofelis","piveteaui",28802,"Dinofelis_piveteaui","species",5,0.0117,"Africa"
"Eutheria","Carnivora","Caniformia","Mustelidae","Ischyrictini","Plesiogulo","botori",33881,"Plesiogulo_botori","species",6.11,5.2,"Africa"
"Eutheria","Carnivora","indet.","Herpestidae","indet.","Herpestes","alaylaii",33926,"Herpestes_alaylaii","species",5.7,5.54,"Africa"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Hyaenictis","wehaietu",33928,"Hyaenictis_wehaietu","species",5.7,5.2,"Africa"
"Eutheria","Carnivora","Feliformia","Hyaenidae","Hyaeninae","Crocuta","ultra",32918,"Crocuta_ultra","species",3.6,0.75,"Africa"
"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Tugenictis","ngororaensis",32894,"Tugenictis_ngororaensis","species",13.09,12.36,"Africa"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyoninae","Cynelos","macrodon",32071,"Cynelos_macrodon","species",19.5,15.36,"Africa"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyoninae","Cynelos","minor",33908,"Cynelos_minor","species",15.83,15.36,"Africa"
"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Vishnuictis","africana",33909,"Vishnuictis_africana","species",15.83,15.36,"Africa"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyoninae","Cynelos","euryodon",28922,"Cynelos_euryodon","species",20.677,15.97,"Africa"
"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Kichechia","zamanae",28931,"Kichechia_zamanae","species",20.677,15.97,"Africa"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyoninae","Cynelos","jitu",85590,"Cynelos_jitu","species",18,17.2,"Africa"
