"MDD_species_id","MDD_syn_ID","MDD_root_name","MDD_order","MDD_family","MDD_genus","MDD_species","MDD_validity","MDD_original_combination","MDD_author","MDD_year","MDD_authority_parentheses","MDD_actual_rank","MDD_continent"
1005895,100006064,"parvus","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Phoca_parva","Boddaert",1785,"1","species","Africa|Antarctica|Oceania (Continent)"
1005895,100006065,"antarctica","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Phoca_antarctica","Thunberg",1811,"1","species","Africa|Antarctica|Oceania (Continent)"
1005895,100006066,"peronii","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Otaria_peronii","A. G. Desmarest",1817,"1","species","Africa|Antarctica|Oceania (Continent)"
1005895,100033498,"pusillus","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Otaria_pusilla","A. G. Desmarest",1817,"1","species","Africa|Antarctica|Oceania (Continent)"
1005895,100006067,"delalandii","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Otaria_delalandii","Lesson",1827,"1","species","Africa|Antarctica|Oceania (Continent)"
1005895,100048774,"delalandi","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Otaria_delalandi","Lesson",1842,"1","species","Africa|Antarctica|Oceania (Continent)"
1005895,100029717,"delalandii","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Arctocephalus_delalandii","J. E. Gray",1859,"0","species","Africa|Antarctica|Oceania (Continent)"
1005895,100006068,"nivosus","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Arctocephalus_nivosus","J. E. Gray",1868,"0","species","Africa|Antarctica|Oceania (Continent)"
1005895,100006069,"schisthyperoes","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Arctocephalus_schisthyperoes","W. M. Turner",1868,"0","species","Africa|Antarctica|Oceania (Continent)"
1005895,100055999,"antarcticus","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Arctocephalus_antarcticus","J. A. Allen",1870,"0","species","Africa|Antarctica|Oceania (Continent)"
1005895,100006070,"compressus","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Euotaria_compressa","J. E. Gray",1874,"1","species","Africa|Antarctica|Oceania (Continent)"
1005895,100059409,"schisthyperoes","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Euotaria_schisthyperoes","J. E. Gray",1875,"1","species","Africa|Antarctica|Oceania (Continent)"
1005895,100055998,"antarcticus","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Arctocephalus_antarcticus","J. A. Allen",1880,"0","species","Africa|Antarctica|Oceania (Continent)"
1005895,100034848,"pusillus","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Arctocephalus_pusillus","A. Roberts",1913,"0","species","Africa|Antarctica|Oceania (Continent)"
1005895,100006071,"doriferus","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Arctocephalus_doriferus","Wood Jones",1925,"0","species","Africa|Antarctica|Oceania (Continent)"
1005895,100006072,"tasmanicus","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Arctocephalus_tasmanicus","H. H. Scott & C. E. Lord",1926,"0","species","Africa|Antarctica|Oceania (Continent)"
1005895,100058800,"dorifer","Carnivora","Otariidae","Arctocephalus","Arctocephalus_pusillus","synonym","Arctocephalus_dorifer","Steyskal",1980,"0","species","Africa|Antarctica|Oceania (Continent)"
1005901,100006073,"townsendi","Carnivora","Otariidae","Arctocephalus","Arctocephalus_townsendi","species","Arctocephalus_townsendi","C. H. Merriam",1897,"0","species","North America"
1005902,100006074,"tropicalis","Carnivora","Otariidae","Arctocephalus","Arctocephalus_tropicalis","species","Gypsophoca_tropicalis","J. E. Gray",1872,"1","species","Africa|Antarctica|Oceania (Continent)|South America"
1005902,100045564,"subtropicalis","Carnivora","Otariidae","Arctocephalus","Arctocephalus_tropicalis","synonym","Gypsophoca_subtropicalis","J. E. Gray",1873,"1","species","Africa|Antarctica|Oceania (Continent)|South America"
1005902,100034849,"tropicalis","Carnivora","Otariidae","Arctocephalus","Arctocephalus_tropicalis","synonym","Arctocephalus_tropicalis","Corbet & J. Edwards Hill",1980,"0","species","Africa|Antarctica|Oceania (Continent)|South America"
1005902,100053140,"tropicalis","Carnivora","Otariidae","Arctocephalus","Arctocephalus_tropicalis","synonym","Arctophoca_tropicalis","S. Jackson & Groves",2015,"1","species","Africa|Antarctica|Oceania (Continent)|South America"
1006098,100006633,"trivirgata","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","species","Paradoxurus_trivirgatus","J. E. Gray",1832,"1","species","Asia"
1006098,100006634,"trilineata","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Paradoxurus_trilineatus","J. A. Wagner",1843,"1","species","Asia"
1006098,100006635,"leucotis","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Paradoxurus_leucotis","Horsfield",1851,"1","species","Asia"
1006098,100006636,"stigmatica","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Paradoxurus_stigmaticus","Temminck",1853,"1","species","Asia"
1006098,100053440,"trivirgata","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogale_trivirgata","J. E. Gray",1865,"1","species","Asia"
1006098,100006637,"prehensilis","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Paradoxurus_prehensilis","P. L. Sclater",1878,"1","species","Asia"
1006098,100006638,"inornata","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_inornata","G. S. Miller",1901,"0","species","Asia"
1006098,100006639,"simplex","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_simplex","G. S. Miller",1902,"0","species","Asia"
1006098,100006640,"fusca","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_fusca","G. S. Miller",1906,"0","species","Asia"
1006098,100006641,"major","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_major","G. S. Miller",1906,"0","species","Asia"
1006098,100006642,"minor","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_minor","Lyon",1906,"0","species","Asia"
1006098,100030561,"sumatrana","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_sumatrana","Lyon",1908,"0","species","Asia"
1006098,100006643,"tingia","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_tingia","Lyon",1908,"0","species","Asia"
1006098,100045399,"stigmatica","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_stigmatica","Lyon",1911,"0","species","Asia"
1006098,100006644,"bancana","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_bancana","E. Schwarz",1913,"0","species","Asia"
1006098,100006645,"bicolor","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_bicolor","G. S. Miller",1913,"0","species","Asia"
1006098,100006646,"depressa","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_depressa","G. S. Miller",1913,"0","species","Asia"
1006098,100006647,"macra","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_macra","G. S. Miller",1913,"0","species","Asia"
1006098,100006648,"mima","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_mima","G. S. Miller",1913,"0","species","Asia"
1006098,100006649,"millsi","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_millsi","Wroughton",1921,"0","species","Asia"
1006098,100034935,"trivirgata","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_trivirgata","D. D. Davis",1962,"0","species","Asia"
1006098,100046722,"trivirgata","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidea_trivirgata","Corbet & J. Edwards Hill",1980,"0","species","Asia"
1006098,100028789,"tinga","Carnivora","Viverridae","Arctogalidia","Arctogalidia_trivirgata","synonym","Arctogalidia_tinga","R. D. Fisher & Ludwig",2016,"0","species","Asia"
1005853,100005229,"albogularis","Carnivora","Mustelidae","Arctonyx","Arctonyx_albogularis","species","Meles_albogularis","E. Blyth",1853,"1","species","Asia"
1005853,100005230,"taxoides","Carnivora","Mustelidae","Arctonyx","Arctonyx_albogularis","synonym","Arctonyx_taxoides","E. Blyth",1853,"0","species","Asia"
1005853,100005231,"isonyx","Carnivora","Mustelidae","Arctonyx","Arctonyx_albogularis","synonym","Arctonyx_isonyx","Horsfield",1856,"0","species","Asia"
1005853,100055977,"taxoides","Carnivora","Mustelidae","Arctonyx","Arctonyx_albogularis","synonym","Mydaus_taxoides","A. Murray",1866,"1","species","Asia"
1005853,100005233,"leucolaemus","Carnivora","Mustelidae","Arctonyx","Arctonyx_albogularis","synonym","Meles_leucolaemus","A. Milne-Edwards",1867,"1","species","Asia"
1005853,100053725,"leucolaemus","Carnivora","Mustelidae","Arctonyx","Arctonyx_albogularis","synonym","Arctonyx_leucolaemus","A. David",1871,"0","species","Asia"
1005853,100051635,"obscurus","Carnivora","Mustelidae","Arctonyx","Arctonyx_albogularis","synonym","Arctonyx_obscurus","A. David",1871,"0","species","Asia"
1005853,100046110,"albogularis","Carnivora","Mustelidae","Arctonyx","Arctonyx_albogularis","synonym","Arctonyx_albogularis","Matschie",1908,"0","species","Asia"
1005854,100005239,"collaris","Carnivora","Mustelidae","Arctonyx","Arctonyx_collaris","species","Arctonyx_collaris","F. Cuvier in É. Geoffroy Saint-Hilaire & F. Cuvier",1825,"0","species","Asia"
1005854,100058271,"collaris","Carnivora","Mustelidae","Arctonyx","Arctonyx_collaris","synonym","Mydaus_collaris","Huet",1887,"1","species","Asia"
1005854,100005240,"dictator","Carnivora","Mustelidae","Arctonyx","Arctonyx_collaris","synonym","Arctonyx_dictator","O. Thomas",1910,"0","species","Asia"
1005854,100005241,"annaeus","Carnivora","Mustelidae","Arctonyx","Arctonyx_collaris","synonym","Arctonyx_annaeus","O. Thomas",1921,"0","species","Asia"
1005854,100005242,"rostratus","Carnivora","Mustelidae","Arctonyx","Arctonyx_collaris","synonym","Arctonyx_rostratus","Matthew & Granger",1923,"0","species","Asia"
1005855,100005245,"hoevenii","Carnivora","Mustelidae","Arctonyx","Arctonyx_hoevenii","species","Trichomanis_hoevenii","Hubrecht",1891,"1","species","Asia"
1005855,100057344,"hoeveni","Carnivora","Mustelidae","Arctonyx","Arctonyx_hoevenii","synonym","Arctonyx_hoeveni","Matschie",1908,"0","species","Asia"
1005855,100046111,"hoevenii","Carnivora","Mustelidae","Arctonyx","Arctonyx_hoevenii","synonym","Arctonyx_hoevenii","K. M. Helgen, N. T.-L. Lim, & L. E. Helgen",2008,"0","species","Asia"
1005938,100003482,"microtis","Carnivora","Canidae","Atelocynus","Atelocynus_microtis","species","Canis_microtis","P. L. Sclater",1883,"1","species","South America"
1005938,100003483,"sclateri","Carnivora","Canidae","Atelocynus","Atelocynus_microtis","synonym","Canis_sclateri","J. A. Allen",1905,"1","species","South America"
1005938,100034874,"microtis","Carnivora","Canidae","Atelocynus","Atelocynus_microtis","synonym","Dusicyon_microtis","Corbet & J. Edwards Hill",1980,"1","species","South America"
1005938,100039399,"microtis","Carnivora","Canidae","Atelocynus","Atelocynus_microtis","synonym","Atelocynus_microtis","Wozencraft",1993,"0","species","South America"
1006036,100031927,"voangshire","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Mustela_voangshire","E. A. W. von Zimmermann",1777,"1","species","Africa"
1006036,100004726,"urinatrix","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Mangusta_urinatrix","A. Smith",1829,"1","species","Africa"
1006036,100004727,"paludinosus","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","species","Herpestes_paludinosus","G. Cuvier",1829,"1","species","Africa"
1006036,100031328,"urinator","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Ichneumon_urinator","A. Smith",1834,"1","species","Africa"
1006036,100004728,"atilax","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Herpestes_atilax","J. A. Wagner",1841,"1","species","Africa"
1006036,100004729,"vansire","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Atilax_vansire","C. F. Cuvier",1842,"0","species","Africa"
1006036,100029656,"paludosus","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Herpestes_paludosus","J. E. Gray",1843,"1","species","Africa"
1006036,100004730,"pluto","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Herpestes_pluto","Temminck",1853,"1","species","Africa"
1006036,100029748,"paludosus","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Athylax_paludosus","J. E. Gray",1865,"0","species","Africa"
1006036,100004731,"robustus","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Athylax_robustus","J. E. Gray",1865,"0","species","Africa"
1006036,100053447,"vansire","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Athylax_vansire","J. E. Gray",1865,"0","species","Africa"
1006036,100055955,"robustus","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Herpestes_robustus","A. Murray",1866,"1","species","Africa"
1006036,100055957,"vansire","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Herpestes_vansire","A. Murray",1866,"1","species","Africa"
1006036,100047891,"paludinosus","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Mungos_paludinosus","A. Roberts",1913,"1","species","Africa"
1006036,100034913,"paludinosus","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Atilax_paludinosus","Granvik",1924,"0","species","Africa"
1006036,100004738,"macrodon","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Atilax_macrodon","J. A. Allen",1924,"0","species","Africa"
1006036,100057168,"pluto","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Atilax_pluto","G. M. Allen & Coolidge",1930,"0","species","Africa"
1006036,100046287,"paludinosus","Carnivora","Herpestidae","Atilax","Atilax_paludinosus","synonym","Mungo_paludinosus","Zimara",1935,"1","species","Africa"
1005881,100006232,"alleni","Carnivora","Procyonidae","Bassaricyon","Bassaricyon_alleni","species","Bassaricyon_alleni","O. Thomas",1880,"0","species","South America"
1005881,100006233,"beddardi","Carnivora","Procyonidae","Bassaricyon","Bassaricyon_alleni","synonym","Bassaricyon_beddardi","Pocock",1921,"0","species","South America"
1005882,100006235,"gabbii","Carnivora","Procyonidae","Bassaricyon","Bassaricyon_gabbii","species","Bassaricyon_gabbii","J. A. Allen",1876,"0","species","North America"
1005882,100046066,"gabbi","Carnivora","Procyonidae","Bassaricyon","Bassaricyon_gabbii","synonym","Bassaricyon_gabbi","F. W. True",1885,"0","species","North America"
1005882,100006236,"richardsoni","Carnivora","Procyonidae","Bassaricyon","Bassaricyon_gabbii","synonym","Bassaricyon_richardsoni","J. A. Allen",1908,"0","species","North America"
1005882,100006237,"lasius","Carnivora","Procyonidae","Bassaricyon","Bassaricyon_gabbii","synonym","Bassaricyon_lasius","W. P. Harris",1932,"0","species","North America"
1005882,100006238,"pauli","Carnivora","Procyonidae","Bassaricyon","Bassaricyon_gabbii","synonym","Bassaricyon_pauli","Enders",1936,"0","species","North America"
1005883,100006239,"medius","Carnivora","Procyonidae","Bassaricyon","Bassaricyon_medius","species","Bassaricyon_medius","O. Thomas",1909,"0","species","North America|South America"
1005884,100006242,"neblina","Carnivora","Procyonidae","Bassaricyon","Bassaricyon_neblina","species","Bassaricyon_neblina","K. M. Helgen, C. M. Pinto, Kays, L. E. Helgen, M. T. N. Tsuchiya, A. Quinn, D. E. Wilson, & Maldonado",2013,"0","species","South America"
1005885,100006245,"astutus","Carnivora","Procyonidae","Bassariscus","Bassariscus_astutus","species","Bassaris_astuta","H. Lichtenstein",1830,"1","species","North America"
1005885,100056457,"astutus","Carnivora","Procyonidae","Bassariscus","Bassariscus_astutus","synonym","Mustela_astuta","de Blainville",1842,"1","species","North America"
1005885,100006246,"raptor","Carnivora","Procyonidae","Bassariscus","Bassariscus_astutus","synonym","Bassaris_raptor","S. F. Baird",1859,"1","species","North America"
1005885,100034842,"astutus","Carnivora","Procyonidae","Bassariscus","Bassariscus_astutus","synonym","Bassariscus_astutus","J. A. Allen",1896,"0","species","North America"
1005885,100006249,"saxicola","Carnivora","Procyonidae","Bassariscus","Bassariscus_astutus","synonym","Bassariscus_saxicola","C. H. Merriam",1897,"0","species","North America"
1005885,100006250,"albipes","Carnivora","Procyonidae","Bassariscus","Bassariscus_astutus","synonym","Bassariscus_albipes","D. G. Elliot",1904,"0","species","North America"
1005885,100031310,"sonoitensis","Carnivora","Procyonidae","Bassariscus","Bassariscus_astutus","synonym","Bassariscus_sonoitensis","Skinner",1942,"0","species","North America"
1005886,100006261,"sumichrasti","Carnivora","Procyonidae","Bassariscus","Bassariscus_sumichrasti","species","Bassaris_sumichrasti","de Saussure",1860,"1","species","North America"
1005886,100006262,"variabilis","Carnivora","Procyonidae","Bassariscus","Bassariscus_sumichrasti","synonym","Bassaris_variabilis","W. C. H. Peters",1874,"1","species","North America"
1005886,100006263,"monticola","Carnivora","Procyonidae","Bassariscus","Bassariscus_sumichrasti","synonym","Bassaris_monticola","Cordero",1875,"1","species","North America"
1005886,100034843,"sumichrasti","Carnivora","Procyonidae","Bassariscus","Bassariscus_sumichrasti","synonym","Bassariscus_sumichrasti","Alfaro",1897,"0","species","North America"
1005886,100049593,"sumichrasti","Carnivora","Procyonidae","Bassariscus","Bassariscus_sumichrasti","synonym","Jentinkia_sumichrasti","G. G. Goodwin",1946,"1","species","North America"
1006037,100004740,"crassicauda","Carnivora","Herpestidae","Bdeogale","Bdeogale_crassicauda","species","Bdeogale_crassicauda","W. C. H. Peters",1852,"0","species","Africa"
1006037,100004741,"puisa","Carnivora","Herpestidae","Bdeogale","Bdeogale_crassicauda","synonym","Bdeogale_puisa","W. C. H. Peters",1852,"0","species","Africa"
